nro_seguro,nro_documento,porcentaje
5795281,173353809,81
9753427,905118445,48
1761387,337921858,22
768442,777496816,80
3323141,497995327,47
9270100,275217004,3
1818907,776641062,56
3698135,242658210,46
2264073,282866141,1
8627597,985048573,48
5555460,418146560,45
7022069,345752905,2
7420951,81154680,87
1955441,660490992,93
8634896,561085310,66
1652630,304668593,35
6400489,401361978,61
4661875,745752699,55
9789458,229440948,66
5829726,623987226,18
9425568,274234489,33
5551295,359765109,38
8609982,759294950,9
7342436,116115015,46
1152915,659467883,79
1485002,295945036,86
6891875,700280834,39
9289745,672029973,22
3116715,697631501,17
8327192,26987200,93
3885081,52189220,62
6426505,895558282,54
5321252,886974598,62
221291,551887792,43
7830264,51692329,51
2125349,750131939,8
5591149,595557341,57
621329,236957479,30
2084027,279050238,86
2073057,671965510,84
7494021,561785500,80
1062470,737975496,17
8479175,726997753,12
6778599,794941626,90
7222992,676658868,60
4670479,594916162,30
8699283,629465193,94
8755866,278714761,89
9138165,653011428,61
2200763,801431577,27
4212226,609088020,86
5559762,383385373,45
3416710,125939539,86
9770062,805669820,53
2936699,503805695,45
5432691,73967136,13
5197309,250324009,98
9048610,957817575,16
2315153,896948617,5
8406789,59152105,73
8024571,255227376,60
4547359,402083638,7
6961183,38782567,90
4437584,260879626,27
9088264,326485333,84
3106689,139510385,90
6724567,190169049,21
4209775,239937567,77
9566003,313936459,50
5596013,998597698,15
8123527,919101455,30
176948,745815751,53
3929578,557713903,73
1145541,52888870,44
1961522,256640692,30
8640756,30328137,50
1502406,574659776,94
4135829,267689758,85
3774190,34751015,54
412487,613647611,62
1037842,868529118,67
5793795,714023391,40
3890824,34793276,6
626565,180945633,63
7146192,702380201,91
2561279,308839811,13
4935483,360572593,23
301396,826975845,78
3576274,336479457,88
7447436,364124275,19
8034184,810576725,40
5106512,926977555,25
3505681,808044387,66
1925475,167996846,69
6090455,352554269,30
8135251,457922264,29
7811842,497761746,35
77319,793386610,90
7707810,950582998,25
7968533,145218244,4
4503441,175096426,26
3864059,537896012,45
8681569,466791264,91
2366276,857268218,9
9586337,984876611,45
5698791,500932015,56
6344717,175544765,36
4723039,225509717,74
6295721,265328475,14
232036,842824471,7
694877,545448719,4
237757,198868016,22
8747422,675058209,47
7412628,535911541,92
5802150,471578386,10
5703953,989285703,94
7173997,858185565,37
9578373,176280921,39
4763167,88765373,33
2340770,471522526,81
3157046,598952160,24
2923866,302097264,37
1672708,566272470,43
5019229,734307977,38
7185632,935655494,40
7820107,868768332,29
8261526,274879309,71
7321936,726650301,56
5583974,718784121,48
1178479,833602978,86
9715503,280191673,33
4112008,319316378,36
5543604,360283263,12
6876523,824677983,33
9888006,201278343,40
7406789,939433999,58
1650772,297381175,67
8180599,585680403,20
4434918,959013073,64
8285305,652126889,87
4728317,511045449,63
3172623,133698971,95
5508905,653901464,24
5531442,934848928,66
1118329,845038524,34
9040755,646588046,77
6284542,806282570,86
4391952,422390883,9
3126435,532136702,64
6275282,392535609,27
6332392,713598209,65
8223851,479805563,74
8630685,238911043,35
6816420,290366435,6
9411802,353529523,87
1610305,603064416,73
2449898,287701100,71
3390280,344270501,92
8038531,289070807,88
7835159,910128123,59
767766,830195543,86
9145604,350288816,5
5263507,919672845,85
9242033,536081601,25
2393542,415208380,10
1978862,170639609,38
4513572,883168038,78
5948237,104862474,22
5388559,793889935,20
5280501,973929792,84
5698876,921592467,4
4863577,827078448,68
6558047,514061112,95
4035046,760574268,66
6959752,317428198,8
602834,712368996,26
3191437,777144113,14
9277841,153556221,94
6615536,547487076,90
6362505,945545407,25
1588871,597541381,24
5423138,184198931,49
921374,872997272,1
6686403,335092963,17
2609715,122945853,47
850229,304054156,8
1377697,331570318,24
6719949,410145521,71
6463286,315554884,74
3668936,556290139,90
7752441,347746487,8
1199391,987751458,82
7447436,878337658,85
5475973,722595502,51
7499015,347746487,36
9268414,964532580,3
4220219,963381323,16
7394385,900261865,86
8719553,92113941,79
4433732,227399252,11
1052221,597201160,14
8075017,625311530,94
8625294,920682410,98
9514005,730525204,66
3377087,672969366,82
1095230,850028286,100
8934105,865384737,80
4592079,587762438,37
5082057,789568247,34
3475766,490288832,83
7732025,975231389,5
9825889,639462106,31
5326030,857268218,78
6205461,575296396,98
6676774,284499669,58
820752,249234109,60
7661162,708745701,95
1886050,463272930,84
2463641,180048254,3
6193288,930948744,82
2068831,600874054,100
1261166,819598836,31
2383260,99255083,88
3842917,110487988,41
7641430,104532243,93
6158115,76329385,19
3600751,977343929,98
9534161,395010862,90
3934596,375500691,39
818252,418271563,59
8518538,516890230,39
6087986,940060071,87
5964102,788969213,88
3438276,757652857,64
602834,61600376,19
5739348,319951469,17
7536702,103351907,27
7149024,11229154,25
5097985,850316433,65
7410646,179194230,57
1603462,886940178,3
6349605,108118388,80
9414293,670642509,9
1383764,615701337,94
1709375,126950286,81
3534191,635691506,53
5976707,959742211,44
7258910,961196884,17
8532074,544313714,97
8524399,285730416,54
9450762,948416255,93
8282676,621296269,18
9567165,322784057,28
423582,376543401,22
8212641,408670361,54
9485617,391851679,30
6561675,611776516,94
9227303,295653130,38
653978,571788536,50
2634052,258589421,66
1650871,318028683,8
1630337,762582853,87
4340350,855087939,80
369294,685598894,11
7100284,676571904,92
6546710,712528545,28
7021865,977066611,7
3160841,823094256,81
71110,42321113,99
4446501,541511888,34
167877,598202050,62
3936988,399576110,1
5897770,345925640,38
2255844,251831573,60
1021812,723177335,32
3861693,683656959,62
2710239,285261188,32
8054892,768146865,95
9544935,678157579,42
5501382,997408791,13
8648676,65788079,11
2452078,749085829,97
1375551,373582215,23
1796851,361598044,30
5192927,127516644,90
734351,906223659,39
2980850,997596835,96
3604485,92855221,5
4218847,500322813,68
201596,730613394,49
2736200,559606525,49
7689876,643090811,42
3796909,332293952,99
4661875,142292385,67
1028141,303602392,90
8069491,994606500,91
2783433,461814062,78
2758870,821997970,61
211371,860156516,30
7514074,381056705,42
9383102,828307991,77
1353103,641273258,100
8643123,524042939,44
9898742,831582032,31
5450638,424537073,22
2741240,316241007,75
745685,163326490,64
7721008,38209081,22
2142765,719602796,24
6614277,804114723,86
5952287,129239777,14
5178667,168622162,49
8829996,800112475,28
6873098,297330531,12
2595896,725661434,57
3709425,363691658,60
9418293,81349553,38
6958138,485214353,58
6125987,399522757,54
865311,210689396,66
8631057,729136120,47
4958609,164637639,31
8097475,271982396,35
7142514,115889262,98
3931502,379507594,100
2946453,183015611,53
8272771,172692229,3
5039909,676015604,83
9349120,615183328,96
1185352,256541139,35
1360726,215757949,70
2484412,929303926,38
1338299,550847993,59
9392678,765400405,54
6691145,814264451,34
3308934,132274217,79
8156486,395890348,42
8068787,110725049,32
3348141,627083740,88
6460888,682066629,62
6036436,208434305,48
6506224,734843479,5
5022432,961204285,18
7765793,997257564,52
4138741,257106156,5
8076352,789563473,34
9643467,122758025,68
7281707,246291903,73
3939998,399522757,27
628750,476416611,22
2814245,331623474,57
8977807,176876120,46
6460369,969172127,63
8695946,189121713,48
7826244,117526310,77
2150360,89092574,52
6012838,95837014,47
4355726,569836809,49
8577626,583336687,22
6555398,828718377,20
1137399,915835827,77
7284373,854279245,14
8649047,501792251,7
9896249,185221530,98
1935034,690189657,89
1531492,959013073,42
9239462,430280645,1
714584,155746117,20
7079008,282621532,23
1666183,661560719,60
91444,962900693,85
3660277,330909110,84
5516755,179302404,60
6054419,998943412,55
2655379,505879087,45
8160563,333592341,36
2084027,630901854,11
1258219,18289515,25
5633964,283400064,42
7553694,81821900,53
4765416,462564357,83
3955178,567643916,41
1536425,777024898,69
9872617,488992524,55
368038,735955902,42
4872987,148723660,76
6589814,389938254,79
9118753,709060884,12
7060819,246876940,40
9701987,399117021,83
7116096,589106688,44
3100310,494443837,51
2715722,823663894,19
2480183,814986256,56
4282395,612577817,14
5038649,238847569,69
9235674,524097181,24
212496,829987964,2
6152614,277608164,80
3335031,702208208,51
6921245,507983788,86
6695660,973010367,53
8463339,300246840,57
1665976,654900475,88
294588,908949189,40
3802156,771805377,98
8281608,714362362,5
3024823,275501362,26
620428,881049254,67
9365786,674760733,9
9584182,985130632,12
9692451,692703962,82
9864843,147155229,85
5932709,59708559,47
6073988,754425992,76
2732336,708921769,23
5527287,494217626,2
2284331,981273214,25
7981915,59790711,14
1369854,566853261,35
4264183,547803420,48
2539102,257621342,84
31164,488320122,13
2790292,777041356,8
250251,884067983,27
510523,872303642,46
6695898,950649451,3
7640948,869804775,13
3238661,274170516,66
2196427,694617041,83
8672064,657312420,81
6737181,761799512,57
6322038,98273894,69
9003035,945545407,88
1939493,876436927,56
9978702,826845223,59
9935334,621473510,47
356042,814827852,49
763388,229984685,23
1978862,756853663,89
3315886,708231526,10
6321025,768503498,86
3567687,934223320,81
4644455,376055010,25
7594340,521506257,67
6886513,345925640,92
1023120,763247259,66
7044808,76027419,7
2469624,321026415,96
9761147,114830451,89
1983884,983278236,45
7749473,404438384,84
6073773,911202152,84
1424119,962002429,76
6201470,307856687,97
646150,522271141,14
1378341,587014510,61
2670439,659696025,31
598811,979271759,62
4695477,739237562,34
5274880,878829056,93
6216952,450415491,65
9267751,965907834,75
1027825,593012293,44
991411,18890184,55
347325,619057760,74
4350001,586083063,52
5223907,601773961,88
8484222,636898112,62
1475587,912624755,79
7141922,51627371,60
5151836,359765109,63
396440,493989198,68
2633287,779890485,96
947283,528084673,79
9982898,587087400,52
5931775,684116355,76
3659799,932080393,15
1619628,358684793,66
8682664,984655084,71
8325878,832188626,88
9770062,291811960,20
8842633,65412360,84
4180514,360085215,60
3545255,38566781,56
9418122,163732505,41
1735465,436245245,15
5509393,966386111,34
395521,664660478,7
2192096,956816059,13
6627072,17805759,43
1585557,773987373,29
1434276,826193245,10
7244684,661652049,77
5967170,826994100,59
2652363,464358005,19
1891623,512303557,74
6907948,741886714,37
724578,179302404,13
3999217,460788567,74
5251107,203469930,23
8256336,87482403,88
7031836,969104867,83
2823688,995707859,7
5557476,67739310,59
2537891,42909775,1
4730126,814198036,8
6369866,309463823,46
1095083,834995505,20
4583534,481158531,87
2559535,233863720,46
1759531,324542428,67
2129987,664916451,92
6735503,23392242,12
5847272,288481290,5
4485930,394583901,64
2311382,416955127,24
4894953,801288134,55
7678324,406039670,30
9181230,317125607,31
2942875,193476953,75
9885420,81470895,34
2436435,737024508,21
8884165,580280782,16
6265374,756172864,45
7830026,172374305,48
7300008,207345524,31
154464,460232003,84
7785127,271618169,100
4028595,536936409,20
8648547,955734208,22
6966744,64857613,81
3373485,69230723,44
7971849,798969086,89
6092677,605078436,87
5802150,710141824,96
9399643,253640470,29
2489144,775965548,45
3953741,932937689,53
9200602,597257510,28
5825491,904675696,4
4995974,382282990,49
8985419,43638739,84
421825,566678125,19
4898439,812560942,5
5895370,616698098,78
6947946,344446554,41
2810303,481361056,78
8567665,634315551,47
3453355,230074352,50
7475064,989974950,77
3812704,139126485,33
8092685,600582943,76
6887683,730299894,1
7829156,33252821,98
7756695,430624188,82
6380715,463039490,1
3302906,336583577,55
9425968,800791031,32
8269363,740318997,94
6118770,845357588,36
1992387,182820148,61
1995786,984122104,98
8168302,86134788,81
580516,17811040,66
3165562,930711556,96
3864059,999145530,26
9147148,29400728,23
7020060,873112609,59
428005,852752536,87
3490490,143896060,41
4876776,806359977,42
2029778,895000846,48
4823781,809980393,20
3767104,65358149,16
5009389,218229599,85
2932928,518000541,80
1056761,526088155,44
4588627,573225036,28
5799231,66699857,20
4789351,646281694,3
3576590,376897432,21
4156079,35861795,10
4365125,828344221,63
7861259,881174771,86
3354570,214480851,24
7743993,988351280,90
4145806,691875808,65
7322753,706495585,11
8357818,465903680,81
5247751,23313017,17
7072324,101886797,19
1363898,641766709,71
1242400,818018479,19
7817265,744761273,17
3304695,334583794,55
2403873,707364877,14
7610895,350946185,44
6130803,971596048,31
5325718,638792505,40
9415185,917586754,76
109205,651728389,83
1365196,746788708,74
986622,809930828,41
805569,663598225,32
9087504,943769572,80
7899975,316108701,35
1121410,780642216,52
485537,623642049,88
7734220,504300069,35
2673676,375302464,86
1921307,496684477,22
1095577,228926145,13
1209515,991130745,99
4552665,221374056,16
6262135,777076876,16
9833722,250901043,7
8129724,27703880,4
317206,179078147,54
2750885,370642149,58
1124277,251964021,100
7826195,703130791,76
4876776,641952078,62
2296167,677727230,37
6124968,631925499,3
8077302,978738512,24
8593189,614637504,90
8449769,996638532,34
2703681,785360129,73
6256001,974190701,57
4465581,303891792,72
6569932,975412299,18
1198014,924872473,45
4872741,581647961,38
1233893,700525532,19
3942038,123992940,45
3123061,680712686,48
5390921,284224873,10
170204,697142085,53
6304637,81463944,74
3045185,246291903,40
9043232,787077500,82
2740539,672659581,34
3554969,887562817,93
129754,748188212,25
905363,730102700,18
705072,610506370,16
3802663,259332452,11
5807403,495289126,61
7692156,30153476,62
1251505,533300064,46
4561405,814827852,27
3485939,911421111,30
6935829,387179556,25
5030070,495374076,51
3926935,720794967,34
5057790,345256170,89
2415994,870921297,45
7321234,37351552,54
7747028,979498713,36
56767,567018378,27
7678304,883518250,53
1649192,527447784,83
8573512,998910998,85
3870968,906218467,81
801250,218226016,31
4259543,995656839,91
3995017,894824561,49
9652603,836881596,10
9207114,735027393,31
4555704,438785734,73
9335770,885479261,17
4072692,14698016,74
6869088,167407454,70
5033653,65788079,71
6841853,969215202,17
385597,186280888,33
910997,400415272,28
3123016,286522093,14
8005259,644243528,15
8129724,308778040,23
8154928,698660563,20
7794754,796331750,48
7842650,467526131,90
1483515,271982396,69
8028992,469089334,27
3390152,873162165,52
6581336,498991016,74
7154691,327407385,43
8385507,891776027,6
894147,386495322,58
18001,924858554,56
4861811,33750082,72
5654939,956352832,47
1790554,264658019,17
5016807,812318666,53
3813655,146111231,43
8076597,20018333,97
9199324,587762438,86
5610252,711963373,83
2681718,884039794,27
1803293,689449888,62
1840856,585800669,53
8319363,832484214,16
4579703,369883075,70
9678598,981130297,21
2119441,354748545,5
6943151,532199083,88
22901,259896893,34
7412872,698660563,41
6976065,260942827,90
4486525,13351403,56
2457615,516970534,40
5888499,103651058,74
4387656,853292871,35
4783905,943905586,15
3648125,735390660,39
9136930,63457247,70
3121893,711425040,98
9656856,637998038,51
9114601,575708488,71
8079228,880532074,23
628076,400548242,57
6671741,152544439,26
6419178,942502236,69
3964004,856884154,65
9350127,980903626,9
6935024,623223928,20
9206598,54267843,48
3219430,500407095,47
8078389,755499402,99
8185941,446926695,80
1801663,500322813,58
5147772,457922264,10
6214173,481090755,83
6332035,618400424,41
6641162,602247074,74
5013039,969983868,9
8743334,757274484,57
5038649,732228111,75
1122934,327586832,36
2824133,473889891,8
4331745,556630612,85
1740150,36277365,60
8567665,125641660,80
2251850,237226660,1
5046857,338291031,73
5097985,682670938,73
3493080,124695875,56
8629450,598952160,18
9069719,808529503,21
1771336,872914967,14
2807464,519917241,16
8957230,643783635,90
6534522,240726020,69
8571214,624963859,100
3568406,255025291,68
3549890,443461536,34
1696751,815167282,24
4500750,895943050,54
3319138,834986758,40
8054963,656222139,45
9738124,395748167,15
9014130,518075518,84
8418864,375469473,78
4620506,377132391,68
5947227,667276646,38
1417984,414915272,29
239927,32883412,98
6335122,196444739,74
4141100,135951288,41
2294575,45727795,17
1142690,877451348,42
2679171,687792591,5
2367671,362493956,45
961580,329730263,56
141198,314359090,49
4987562,142399444,8
6480373,240860286,93
2198692,986739577,81
5758381,635963361,45
5246943,296910109,45
7254980,60830318,13
9345933,183904792,49
2106785,812878834,71
8140699,799617247,24
5275383,589131382,1
9374344,951589224,19
6726914,93170081,75
7732338,796331750,59
6356491,957262652,90
4502683,28447774,13
5717958,102174433,24
1447944,488381311,26
9223428,611309088,89
6467950,105653648,67
4660112,758485234,2
7831309,144832505,55
3005394,226096499,76
3003035,805581549,76
3644574,448985265,94
5896364,774581542,71
7908086,240292535,97
9262437,36567443,68
9500340,718831942,27
6293006,840510521,66
9970718,561232598,49
5149552,624119766,77
953864,759477035,85
2970312,153145784,37
5621426,92647959,2
9209701,112734424,33
1389770,211549954,62
4361089,747984817,21
4539704,582751446,99
2683182,228721552,100
338384,745970560,81
8718961,730102700,49
6552036,775164739,28
6088131,392804705,21
3511736,368610157,99
4215602,823663894,100
4311519,33284319,62
6630032,90801850,100
7403462,228603989,61
5949710,464935531,23
3494896,76027419,12
2498665,338111381,15
6283575,263768166,53
6484048,777742451,51
4880356,176715386,82
1444241,840987434,55
9651034,582225297,71
4599661,377265492,2
8962194,416853433,81
7329996,211808415,58
2618243,747592458,25
5377060,331687895,59
8459565,842400962,55
3255019,791620722,80
5340803,381288733,35
4778446,941995300,42
874986,30736988,78
1001160,899090414,94
2922991,544411017,63
3154520,882307507,73
9392291,515200059,75
9991757,720256522,68
8976402,836572591,43
4104528,706297478,9
2807665,159094272,83
5128615,874463871,82
4181897,380336146,34
157941,377062237,100
4350001,70102560,96
1787416,618778325,79
1228305,211602486,24
8627597,518015297,14
7855860,276195175,60
4807964,916750631,6
4864717,546738835,69
2383260,259760865,37
6823190,235821684,6
3102979,91522473,36
2845663,327229621,66
2946453,20160508,6
2377734,904561963,27
3540559,307547262,32
758567,448773357,28
2580455,553925018,35
7658485,338111381,30
2324146,885688917,76
726862,272366728,35
4806935,422849443,87
9670686,659781371,96
5505663,229491618,28
5297286,662910157,54
398481,659847651,5
8711005,676743484,89
2971155,168622162,42
6277605,826994100,29
1668705,622161027,98
341700,239571604,64
4490405,339402519,32
4974016,862186053,17
4541549,672229873,10
8285298,424084212,36
7373110,791703624,23
5584859,415242808,25
1075987,229440948,65
1563916,695028738,21
1778192,913928802,37
1562675,484383977,19
2250217,918214380,35
1526401,436202031,61
8207954,872060469,93
5733420,465487110,47
8804084,284976870,41
6505622,821438180,51
1200084,612212107,35
1501845,11832123,10
7346805,674452417,24
1782896,609794212,84
5305211,934424271,70
2919760,327723411,99
330317,445403417,77
5251623,707374498,5
3854674,752332370,24
2159251,418928598,15
6496928,775574493,81
6635419,747108152,23
3608064,971015099,73
7116096,71843371,66
4776217,672559463,40
9671154,521243548,42
6238950,841456198,17
808713,266473565,19
7981915,406044222,39
9755776,186219904,72
8448509,676006604,93
9665756,798623274,8
3025806,646908832,59
5603473,828810435,92
9214359,957196346,3
2160102,135916815,34
2655930,815041330,30
1941871,176715386,51
5456426,364484095,28
4143610,764629493,74
2741982,805209958,87
9971696,997481274,71
2191792,756915302,51
5425580,363920680,77
6884044,740002848,53
231287,928487983,80
1653779,402927925,62
7204093,367324694,88
8066236,735419877,6
5087926,499337474,20
8083706,701538182,29
8514526,10468415,27
3627811,302321896,10
9528024,28447774,45
715895,428352944,15
9067741,102066319,42
423582,751616950,66
8387071,255427545,71
7325981,196210654,78
8288023,742870918,30
2464878,453766726,63
4452065,606963793,44
3844067,21615913,57
1103889,697292697,41
9528074,182883335,45
7705180,350288816,15
8360855,167978618,5
6932014,314680494,46
7345125,273056448,79
7313236,476904266,94
6790654,187587166,63
1297091,342247529,72
3326652,667475577,51
4835511,972514217,86
1511317,519517032,40
4750024,309834535,45
4701792,482176958,50
7531685,304104680,70
9113502,453034299,56
7558087,579029110,49
1253473,770264231,30
1916166,659839497,37
4262323,580434894,61
1005264,302802094,96
5855145,598393750,16
9750158,930711556,53
2375694,467152598,73
70827,791858760,98
3728644,456505148,52
1596161,283462408,7
2811603,795732222,35
8346900,940554698,59
7896349,570157483,42
4106121,296000233,23
2807665,471453980,45
4552665,368623396,63
7318836,900899868,13
1207553,904866645,27
4879529,813131813,67
7235929,780502240,20
5925497,229725929,25
4428657,135802429,85
9424941,667005998,46
4846161,114400384,84
7933176,862186053,72
8803765,946650614,15
7140580,672076465,34
1060289,481738823,19
9866158,673566726,42
7166377,613903987,54
225421,148318401,37
3012528,465754975,66
1065628,869346757,68
7053531,881901905,19
4025632,704211627,29
4306493,757323534,32
138918,23320568,1
8572199,469819396,17
391449,922595667,6
7784257,399670304,53
1582204,625923503,80
4880356,369601131,49
1838876,512148139,23
137752,599637231,21
9528110,601293653,53
9161510,382133524,4
9866158,683493040,94
9607612,226698202,22
8715128,947609783,97
308542,317443110,33
9687719,171417333,34
7272245,598952160,70
3751067,829574400,71
1487748,686032885,1
3382418,595855609,40
974281,355401322,80
3687983,89821460,97
4924253,987081900,24
4588627,894470083,60
6701680,750594548,36
6932014,143561768,59
1621864,51744134,30
3475760,932794165,100
5258489,777024898,38
7113358,166860972,99
8166836,363361835,12
2758470,428994417,7
9767512,434902297,95
264337,458634416,89
9833464,817290754,56
7430499,342110646,94
7260994,944796197,91
9579877,756810931,31
789364,220507497,38
8930769,516778650,37
8118065,620660111,81
1994989,100092488,17
805291,966300045,71
6421616,620589560,25
411140,512806949,66
756161,592245024,96
7528999,715205930,18
6495420,111162454,64
775373,474669173,36
1357272,26936089,80
516418,548662852,23
1913760,902743911,87
6633792,25683716,99
3092795,759477035,72
7057800,883633865,44
2644813,429642724,82
9963071,682400674,46
597180,407835688,85
3738552,967569068,78
9503046,54993869,4
2294575,519316830,52
4306014,900899868,11
4287449,316006089,16
6974799,452278386,14
8635132,553678690,43
5606614,479649680,43
1010257,905718215,82
8115876,999207919,50
396385,998522372,13
2579010,655042843,15
2134242,129352924,24
4583534,586077848,95
6954524,452347230,58
7473593,723696399,65
3255019,23313841,69
2345373,404838929,25
832009,816196462,25
2992676,876687702,56
5668934,650652787,49
2066428,550568721,11
2458066,622402894,59
9201258,273265116,66
5720158,336479457,63
3620609,418633348,46
8824305,368623396,35
396385,946005943,68
8898124,220230222,94
1383850,530543048,35
9571171,852291084,11
5862790,990512967,63
686208,118617764,84
1790922,825401093,87
1713194,844793838,52
4799400,324260527,50
4603108,781165899,13
7676520,499701686,3
7398099,765800602,57
1942493,280623014,60
5867729,496307272,10
1065894,873902271,30
9360118,43705456,61
980492,740340468,31
8222794,67369970,97
1513095,352550314,53
9571171,169304234,32
2785997,179647419,77
4278593,991569205,21
5255846,733684186,98
7913788,390514297,16
9432861,537660500,82
8225271,992985791,34
5237535,828847215,13
1754234,623579966,66
1746667,73988313,3
2856618,462897340,91
9563001,66699857,37
3709425,293580600,57
4208842,218712858,49
4624248,350683208,79
1702358,666866286,64
9361971,701632589,25
4846092,212447331,47
4264474,49738538,66
458953,458382492,2
3114508,996173571,4
2607993,429447870,46
1818311,50898699,82
9316293,170270336,50
770683,94055668,84
4983177,71635094,75
6692154,68812029,95
6907948,555759655,18
4489142,86814224,77
5411811,124850591,14
2823552,574593169,69
5183071,645418816,2
1805076,967343662,77
4475057,18922213,3
4799132,675917796,4
8603491,163679681,28
879708,946065721,43
577890,342913520,79
2469929,819157490,93
567979,701240169,53
4888349,734091565,75
1943881,619057760,58
541145,672854165,44
1461788,346671813,95
6942262,670591345,27
2507012,842852149,50
5989508,737341933,32
6711714,816423100,57
5353016,101886797,27
1942493,245013323,8
8398077,901695185,70
8044149,674160826,61
3881651,319081525,14
8687762,617420296,93
7194988,432012063,47
4420218,825092062,81
7588520,341877808,47
6305279,94847069,65
439058,497761746,44
1094849,398467209,8
7485732,714528169,66
750431,519990947,21
3393925,379787058,59
9924332,243719569,13
7658723,197785728,40
2775373,53639953,14
3890824,58178485,44
9463277,370713421,31
3293275,150844230,84
2734874,513114021,69
1255972,998456862,30
4675394,732607072,20
4540646,436488936,37
3088513,324424991,34
5475321,650165495,24
2857045,740652240,50
1784576,70320346,33
9022481,518545293,46
3877936,104748306,15
5244790,930535321,92
1502937,414352214,70
3746728,908308044,28
7971849,345713120,39
7980232,313431571,55
6261903,352196980,97
5499240,970217214,49
4414631,452123284,62
2391263,887948373,99
2598857,285552248,79
6516586,375852477,89
1938367,444912605,68
5079992,972521257,5
9991867,903642941,88
6941336,638586806,39
8735457,104748306,69
2133908,16573686,90
775013,712162584,21
5021799,727550495,15
9835442,217058284,9
5058682,196718040,3
2907693,446650949,31
6448864,695190092,1
2507332,569875501,69
7430508,841470353,34
8639293,498519841,88
8562217,943963566,27
8538016,945046396,20
6146758,381429331,43
3382534,652190124,42
1926010,522428407,34
5968545,33770132,81
4942493,990192501,59
591865,761278744,99
5591136,920808333,24
1916534,640191397,40
1940177,122137951,67
9299916,913229959,94
5974978,207061920,41
539867,128537496,85
1394867,670873223,55
2711950,451076088,22
8729124,912386047,72
3184207,42289823,35
826089,685487793,15
9801508,672659581,100
4012420,13662603,11
3999542,635394847,10
6495997,479916407,26
5893324,848063195,93
5875128,683912836,69
8913680,579029110,89
9630527,942502236,50
2964497,698098953,59
6712778,662832835,73
5531918,485846069,67
1103472,648587975,35
3212432,214805148,6
7258910,805100070,23
7842650,496882211,66
4122687,838917396,97
8376570,159982380,69
6726914,387224506,19
1081024,933244537,84
3630290,11659826,18
1403124,855301772,60
6866110,411591931,62
2932912,394160706,68
213235,77759904,85
9003422,789370565,26
8577160,131667830,33
7127885,175156814,65
2628840,300420101,39
9109325,745307158,99
2994616,368122255,30
4064901,200375356,15
8703289,726162831,64
9412991,787950478,43
8914843,923954181,23
2443912,261042296,10
7138814,877526094,41
4449080,694257765,76
9971696,784028588,3
3263896,735682330,48
5617714,802555013,39
5226023,916557906,4
6255420,116839133,68
6886819,649315270,38
5161977,378363945,24
7008057,683075112,47
7636064,715784016,55
3913163,701240169,44
3718520,626114379,97
8373733,460837844,99
3869072,35687484,70
302470,472650152,79
5986873,363242716,55
4396491,993201916,100
975073,265328475,56
1390065,467673348,63
7880233,98508891,31
643849,724713505,76
4197368,385732727,86
2726004,402499470,85
7927285,933630108,29
3016533,958846631,20
9256067,632573932,86
4987063,60023205,46
2484233,81518659,1
4262716,199459499,57
2006414,849338527,93
4466588,627911741,94
5822514,888424535,44
7102041,631694289,38
4917724,463487310,42
1641707,84492226,72
8300545,160509087,88
834445,455272997,5
6349284,92698818,20
9677150,95690371,68
9398372,653038963,67
352665,178279230,83
8553760,199502220,7
4539876,522585183,4
3748640,436488936,52
3310730,22153142,98
310995,660261017,63
2227211,330387714,89
3807863,341141771,69
1081024,381827873,88
5511959,313768151,29
4906716,823886661,56
2895622,920987458,2
9025149,13794620,98
760501,570048424,21
2782443,345086681,19
6094558,324420084,34
1495428,984120641,83
4106532,408935077,25
5791012,16134090,75
6645313,410698019,11
4906716,10559452,24
484668,913618552,20
724604,848286185,68
2374171,541303767,86
697869,881875911,22
4181926,858567271,88
8726078,94851673,60
9960337,695831686,66
3621198,57745463,89
5339357,444404667,54
4020442,221176352,88
8440995,215016455,54
2157535,916461643,27
886471,30760730,27
1847850,544569766,51
293422,371032076,10
8667598,267572491,82
4880125,220847243,36
5346370,854768181,9
9188519,798969086,60
6238628,300489002,69
7075538,703542712,86
3326864,455475208,34
4387656,207609508,27
5204768,257015928,28
527232,917404152,5
8767070,381464388,51
4996836,447115914,8
9669560,411502478,71
1084191,894292010,6
2780405,153642190,42
7073075,996286273,39
6647294,35750382,41
1486288,678225708,35
3101727,846255978,33
7858271,915660837,78
4007177,996702576,33
4092758,81510503,13
4544903,944111157,92
7435159,494184737,100
587507,752944253,69
7972255,914308552,70
8826712,25489866,13
7546027,262046775,42
4106532,609834414,56
8324080,722639625,92
9556049,187367268,49
4991764,201755569,84
7984953,343491235,11
2393174,631694289,49
8498888,122979880,56
5120604,950160681,27
6764704,625111248,56
1137872,360696917,26
6181509,783878724,42
932846,939797681,70
5804665,320754533,23
7588715,187413907,44
8377085,268899639,52
4709934,248766349,99
7055004,507059262,85
1788954,993239094,27
5553946,489386056,5
5824619,399503422,28
5522236,191523841,87
1001924,770321347,74
5594201,238188691,36
6482712,686708356,65
4019533,851531862,66
6057746,31417249,2
6530336,276774623,56
1377155,456544800,91
8617129,229476352,62
5754209,921872125,9
3412276,896118897,21
4073187,66489878,54
4303670,696506886,17
1537424,325095400,46
8512896,495289126,73
2518589,80405103,63
5655052,694939269,7
7807791,530376389,61
9305758,342281811,18
