legajo,numero
33910517,876873440
26548681,47856324243
77127679,62853569821
48956230,99782827434
3162788,10440268719
42980701,57239760956
33922710,86969137983
86161800,88748594855
63995116,93546176969
34361051,41248153033
19875623,89185208085
26456199,27261250109
69780612,72864940758
33039274,36548978574
91439630,36099174677
27025448,59637087298
48736554,11591965117
95947227,57943996208
98010552,37922562788
87555302,31749618747
72532760,5327082130
14094062,97864118588
64688782,7877206117
11526677,86875000832
99666625,80718674339
23217924,60287527213
7916229,25556467668
64274017,33464812360
57966143,10456871752
69661455,46614781634
2950783,60879234196
28159491,42303056131
25317963,7487900983
47003219,69527910618
15791893,81067818380
50122288,80763471057
77274645,27194230564
40999902,857164418
25687976,38863205544
40842938,91597403516
53187715,88568151322
84485394,14108203920
97646897,49986604057
42998649,70551207194
82624470,77894829018
34330112,38760739440
50771086,6943235631
18687300,13340469802
75268967,60179364518
35737970,62830512383
87692251,96311102119
42736017,84222552044
37851265,80372093728
25212313,72081867840
19063661,46504569602
93016319,17486140033
87356041,76832090048
81657640,76551241722
39446798,79547237615
1075986,82529104090
29888958,7768958018
51205271,11798644898
18972507,42536389924
99858886,16983164213
64274884,57485712007
65663043,94317119179
82199573,79458702541
79643067,46776954137
1985111,85043359639
43417580,8396225040
42382089,45604065361
41268271,68858643448
24941190,8319000807
18879719,40249514151
35412019,62616904391
31498950,50924556202
51076962,66244034321
45689530,25259225595
83352586,78725632937
98811269,7249953281
67538403,7734675857
75238786,5126196282
14838916,98380105833
7783558,68399934700
19226769,73234927590
50141319,27078315918
29300011,37291395383
19931698,81292442638
29735235,38447930361
31099494,91986646451
61764863,32268122226
83777225,50393253113
7119153,97600641201
37774616,30710799547
57609752,46161736245
39702143,49800235510
93848282,16646991556
49489805,68073846765
84848839,95663041909
73276972,37012670410
88030589,91244699257
50906335,54110745613
4353607,40297919204
8818742,98464841714
5226260,86677880070
27848997,99676108178
86999326,68856601583
30505138,95621548825
86353858,31202574997
23156741,30268236009
27564223,94324617913
50747440,47694639587
97391741,28793959811
95253760,82954232065
14249753,9531088577
61549964,55123360482
46396823,32622014426
8167245,12172699745
87046126,59853624602
82535847,77823004994
94957471,94866459759
50657627,8873273925
92580105,45337295591
98392431,23553551857
23606337,5792795872
91763852,49271445448
71243942,36547940951
33299682,96377965615
2625918,18057908560
35725008,33219038411
65882796,66965122965
35730263,13609485920
3391684,56948150777
16870605,50963784467
47998333,46015607005
99501777,55986804645
53475695,17498396903
15050267,89334355630
64407277,56844730487
5066303,3225059554
90428318,9117629481
17128864,60197721740
38700161,10347250719
43969973,53386342915
81377124,9106078480
43499100,6095388668
52567981,1069311413
62789808,8278535426
8985826,59774601058
49254801,76962785265
13646526,53095007654
85252730,82089872778
13328796,23713854244
36154101,87859232012
56057549,49241949899
46186043,39958719663
34104427,13249293195
46010125,85521422177
3371845,79628366038
92104826,15657837776
87600900,5170742767
49326903,85187375150
58165778,35719838471
13461655,54028448901
19338623,18330055916
41001190,35849364369
55558979,59870141317
50764121,42103498079
63726525,25859047339
59850518,75976024442
21601129,55461064452
38496943,33840620851
9953801,28771373754
31243848,51262977125
48954227,9491704304
72554610,16105324211
27862970,98124458536
17224308,88982426116
55276675,10522338532
40076392,4553029004
67950335,52116680218
64072716,27045243540
40169010,1016111618
52930940,31979435238
93533383,24226169248
46950442,66258323179
7833364,62001536741
89429694,59992032155
54211460,1374770448
57336930,31166676756
43676437,61437555376
16794644,16307103473
72393430,93377505323
19843619,74323566742
24370123,51167138896
93118487,84675111892
32959241,36586088306
83355638,30968571454
9169262,52503996411
1879341,16286078034
3991933,26608631381
1022608,37806859433
74552192,79067900875
97654320,74770861658
39342448,69172879295
78867286,99977930804
56588946,57535175884
75429789,84995493724
54810094,49795774480
83095583,36571055141
88151779,94408930949
86780490,48747946548
35493640,1316185896
72803267,90948092387
40164578,21570164951
27634694,79538979186
46372875,44452562253
67570389,5053934362
28926494,62045783593
21650126,97740383393
80950499,45702125112
9088119,86561895453
61086802,45831161795
36748110,72731911539
4662182,71483074011
92655951,37925904019
49280854,49335263867
26633123,41743717460
59744139,83795653856
31521389,6880856562
32816900,59423875244
7909706,61785048279
92524553,48338143812
57607229,94543085110
76386519,58070237918
48069724,18873409278
62290751,92898067584
18603918,57655881189
8887683,46470340835
21439841,30600124080
82937080,61228721491
74584849,96349445657
33486273,14827441445
11785826,84979699003
32124464,17608819091
34295716,33181389126
63952781,86425172110
66274120,3142779488
70099626,69529758768
1621213,56143817653
1187567,41822847171
52078661,17211704886
25545328,20991386464
97477485,23270694288
89139593,72967882159
8613687,57653327098
8117209,47834108539
65946230,32027006490
33024255,12356360867
79546811,13132908204
93801653,92798674492
8856166,7066864466
80514160,96001379540
89484460,69141205146
91346702,43260227299
972572,74555663102
97925670,57284203002
3360377,50485975318
33530192,79854260276
20326520,95640003417
85810433,41648146131
20556620,48137302280
89605120,90153476502
58984305,95704010435
76529,92705145355
31943867,92076912524
34075222,74927674098
75510254,15529500610
90765256,37576954172
90152660,47239866781
27762852,74586274151
19197865,3423129574
96437789,51159725854
39086715,99141372277
31863530,74477495637
92572089,91356112066
86182574,42398551891
3961928,28666237108
716210,94895064974
84073101,36136874244
32568874,30778360641
28408791,59634113230
71681122,23853198941
1913158,7546115985
69196651,75991981945
47574415,73108756829
44110,56963534017
87840526,69019341955
98465908,26002591282
15449539,52310097719
10054693,649504419
93530819,35190248269
72187642,27901292990
92909939,58999047796
25879872,12303096134
42642552,19670964847
22818958,38863205544
7076714,4969862709
30043470,92473563982
91199403,31683687539
81245517,38180110137
7546287,20087008153
33751843,21742771893
22101811,65894751828
40266829,23497342108
66287266,13003408915
86000725,64015760549
17107171,59834370436
27499484,37988710590
26647313,46191261603
27851971,43275290131
20456414,33399223672
37136370,31002245523
87059593,12350887462
29217931,19662068710
53023499,46422533584
2485309,18450452746
71527027,48076064847
81784237,21623029928
3606369,11435964254
38830556,42180142476
72643682,34977406641
20127919,40602517346
7153871,74954943317
53157981,96620037845
22737697,8927974861
2195957,9027370507
84214942,6781918197
29694142,53921278012
6203400,50372536608
16548798,73053325171
89469898,77248250944
8410409,34564713938
62565653,33586610013
31575636,48438334072
97464392,24455973394
27157292,98398402986
65714901,9113325901
56696529,23943691192
54032635,2235260958
91324813,69685558680
98485212,77416121707
54539230,99733998684
79464366,39843222729
27617655,89981892781
45807140,92613301939
44262591,10405280328
31112396,25349521894
49988405,99106753417
33369188,61519890452
89856162,63810297051
30713371,86901000372
63709202,37752027147
98299328,37343511634
14376024,42150798758
54711482,97903487639
97451583,55169464349
68024688,65420940855
21461102,40595294719
66406641,68355963336
78822334,36660412293
69535385,45976659632
65735051,59947218400
93536290,98249317332
83616824,95162750945
69370087,95671817900
72694769,73009859080
96434576,36599406686
4444718,77003891381
39247269,30572930984
58896110,7591052481
88383756,35775604215
15177507,30676072739
95345646,70175617216
71117471,31440886186
70285140,86587696288
5838948,94347330858
74722658,40103102779
24413888,79264724171
58356829,65195619801
68187396,82675420754
86544166,78116699790
17050067,21909769755
93658853,37480425587
44701555,26534335169
60598819,10186118272
9688418,10535297797
91880719,21739934012
20665496,3162069252
20771247,92899062517
68103791,41801863985
68315775,92004150439
51604021,45028505514
66993537,62978740117
68553452,32379890246
67369237,5074135501
36632944,55093456672
79545959,38019535776
64202165,62672551004
43831019,67830098282
63011428,91678703346
62190879,18330761914
50650040,77799104147
40279714,2081162194
37559912,35560996061
263887,98703524853
38793192,12965028412
3914498,56652231419
62096370,2047510497
30691229,57187923472
73597868,29637172971
59627522,76896737133
25093688,69399136868
91727495,13111091589
57784436,96423595835
60927169,28462425274
78554152,16983164213
54035952,85806729757
41351343,62358540125
97603233,97006866879
12135696,4998585760
21836296,22432868493
83236877,79520215365
473070,32211331840
70442384,63681757937
23200772,38889025932
97155259,79384256094
72960360,23489901747
45785424,84736912526
51677678,17628775258
34539530,99362261433
20565548,73287759315
20208079,11529261964
81479516,71113113029
74305628,76940458299
30800008,617480559
25014991,85790393138
83658338,54734388329
84356259,37464213295
39480140,16657815898
30793058,56993957902
32030887,74277665980
12390504,66996496012
32923661,64685694522
88071344,26801376142
90929997,7869075219
15320176,96013932991
20716876,51457672154
94409129,80307168817
5265549,27303158886
76507017,61839221695
79623588,51398672282
20742276,20223200721
39026950,68508577494
97917463,76310277667
16256745,21238356463
26760894,12816142722
83515138,50163827360
32210088,89252328145
36846701,41006767415
19014880,5560778981
63270125,37382550362
23390184,23470634885
30281563,8629848887
63147622,70825407342
31275304,97381686397
84250280,95071047393
11119138,33552996208
98124354,37394660742
42061089,63444928281
17165136,83694285515
19567546,18080366184
47223435,17765837385
72421884,54053426054
42708631,38145024200
66989081,70685678296
48513191,92898067584
15034469,84192602866
16853615,2512629628
62065966,32448755782
30470903,57887508420
7328207,8257666382
62302926,30852580605
49766049,48074011687
77505656,63200911830
59560599,83877628519
98004629,61705969281
49995692,94324617913
49022623,72944577086
49139776,65727136989
90298831,41767901704
56194442,8185273949
13478250,81419911893
32197634,51883907156
21889762,91993306902
90809037,37777534754
60915130,59501710943
56259688,32791439994
20472154,91200654019
12166182,54370608329
34038976,20855205558
54784474,83049447943
24046961,80880235032
99931508,27622301761
39605072,80900320445
4520685,96013932991
22291128,38741845483
42831521,90711725170
89194854,39813395341
21184128,20096860911
84079047,23408043760
27845298,58254295883
62859798,68348843222
27755161,14630209429
46346990,6320006967
3792990,27393831339
11974041,34904941560
84447307,23542129908
46967626,91155487712
83653273,63128342891
42204351,79257888248
87982173,1679402264
83732605,33855961794
85320408,39061377968
32476304,79555192860
7181054,97014891212
59237018,884553234
31913158,34428795267
95647329,35533252862
23740634,8371260949
18590097,84518165147
26663601,49800235510
69520597,87138350145
83938065,24345157811
85058504,10061524996
572891,84474171507
86384299,36666638237
94915011,86180090069
3737569,96502914293
53397105,54992763713
57038828,68809939974
24671677,79374466538
48349582,11714579677
48953651,12166161200
54813533,6348302632
24584595,22222855908
99224034,81199146712
46598617,94375194763
27105311,74827884861
80825778,84070321867
57575046,78163013001
97575833,26071035402
72298476,70304671430
58947891,46911095342
34492636,82286829288
59997003,32276050495
52504656,6018386516
76225747,31379457889
99888154,81185489361
68946988,87470811578
67312562,79557769540
33798020,46024339239
52953601,59023413856
1836372,49391951783
13128172,10652183613
55327298,72500954970
11836600,28420328153
91147305,2435358064
73978251,97133663857
75163031,82011953717
16371358,38546818154
42602569,65827535170
629070,74153887473
84633523,46492477876
83957074,57848725588
77670542,65894751828
55810204,73951246421
38809927,25489551378
48478217,40324228369
60444263,69807074916
46464561,7574711047
26714442,66715858998
33894240,22565152678
34062735,28191583753
2147993,25086769791
84985517,49541222582
52124232,80474734041
94840060,83984851059
88547816,31381145456
72605758,52496239264
53987454,20130735050
19052194,8960934329
43662628,11983442614
63388398,72882607225
66887128,26642557856
55677393,23468133795
93700002,65350346531
19088008,20244854303
85425063,74303667345
31466703,93937485194
98222127,56484601115
39750751,31953482702
33979086,5757076453
28213501,33500711163
65480148,63626095683
12465199,49366914806
46970587,62541625922
53001148,80350957872
13080329,65365404896
59335374,51050771499
74110569,85924684147
55934655,59333070737
61069731,68853383950
90420778,1345749292
46808813,80052584705
78811105,55571564750
65634082,42051208574
65973342,40575939109
78796647,16014152151
8187461,79391284496
94970867,5420514005
84791097,7020669559
68425856,75529363498
37876783,11051309243
69230815,10234811080
33270257,63736677166
11558747,24879552151
14867277,93316758192
23577012,73585062752
19732936,79868904804
21124026,3009615219
10253879,35146005651
60913275,52676640075
52956752,84565235677
34272861,19612400996
72531299,68388521482
91373766,16023246921
80921557,38095499415
93939646,56366210988
51686759,12677095137
18128793,21108330828
76531962,88986279701
15876276,96826207535
8670179,2400375675
23622817,30661152718
92380029,97238979794
63388706,69809680639
33486829,2620357481
27737610,66995960137
10043317,20032225751
40833895,96136876714
31883607,87310909855
11297454,34654546448
82831819,26691394448
13087505,1844144276
67121846,49335263867
3747682,79808066352
4490077,75995009587
19269338,88058897893
89423778,6625069344
32348279,13429428332
77117352,40540579171
3440554,21499368585
2125667,91643309273
61053700,1611016581
85708447,58065790774
25766595,74795955821
14191341,21040770296
55715761,21219677654
74926607,91871825468
4486999,54603815291
59904935,27076973976
20486198,60377001647
6764634,18204579264
78148217,6069375453
70220783,81123297828
94193898,81387612798
53934954,13859830341
38271861,82980411125
24785991,22677779980
46387135,94278807845
5456958,79878297822
51517032,30396931015
20546976,85001525083
91583998,85713096486
3554696,47683489563
19144059,9977494690
32945965,5600189180
76560967,4249653725
40255965,8927974861
60034726,98655842948
42648042,90431977382
84668357,41564400967
78310764,59142247091
36607281,57182238492
31433350,71159600894
46500004,57061667274
88131907,48333545366
81003056,31882654642
25460118,32629370759
35266577,95772815809
54277068,55228918436
1271977,8492384679
17355465,30013344234
92278448,70959482509
37478202,49454837086
97862329,18276223343
66015365,94804302887
22311217,54964307136
62960948,83590537041
70046784,95293968052
3958000,25616649009
21239137,34327709495
18001038,40613890394
99094475,71953882199
92865869,48349665918
10921780,60443278394
634347,22439275092
1704422,35447453132
52113866,40225071511
51565824,50961860469
22507813,15114553955
52313086,56313941151
60333953,76043368321
75768411,34431412900
46242098,22859364937
80335811,81801582176
2641486,67667855097
90845001,40015143398
19714916,30047059461
78403242,59184811162
2681734,31423919179
32670140,30242391816
60087386,24605589418
9661654,1571341845
98551339,91307227896
5209612,27824643695
7936173,39228472937
85120355,20105242147
52382280,71878593290
78217528,66833474990
86446747,89971408037
47029463,90254984879
9704464,68508577494
10649196,10201728701
74800511,8286040013
55505498,55831701399
88178026,87670605688
85882645,5600189180
2205404,25669156736
59156507,77400157580
40921463,34585629833
4492217,96219688544
16391407,48928685525
81650569,98174543723
76963843,33780645958
98219806,15030846135
55834864,17766384408
19044118,90834680896
77753853,482832138
4873467,12798933826
13208699,65590012430
54209580,86114389510
8446369,3094835236
86615024,74520202458
99667733,33484771388
35271895,91010273797
46236649,88775794804
18876847,74458953296
54623865,72500954970
23330087,38565690403
18371748,11360582176
85131739,66235440105
64217009,75547610983
55140676,83941717200
20915316,11819543011
80166196,59917200691
39484796,93377505323
25113073,49428851838
24712510,83722618272
79705494,30491712988
68429283,79339712450
63477973,98413276741
71607466,49284859001
82335632,56677764032
99205933,99167554068
43645515,56366260527
10752937,19664953283
8796843,23179862750
94208837,34833184404
95063167,36822306876
31064931,81257705048
62209642,49589689016
5939254,42521184965
86381814,12208248739
60950915,11233380866
66191816,41782757017
86239127,33240191366
39575162,68234327769
80946427,94617690201
20536929,80613921234
30519363,93120436750
41462409,88361303567
63285918,55641347052
48250622,30732240059
87936695,29572849453
73115042,23542129908
8667787,27796569979
26752449,86810885323
8354452,41377671871
98333148,1594624930
75221666,88960962007
78099355,62234595168
10142354,20316079692
93764475,1583527342
88403789,27293043443
15384005,62738786797
88435472,51674954682
5421059,41487583782
88067085,48501006967
73421927,75451712652
47628217,79796331897
81349323,94818206897
32372585,27398467631
41182150,19339323199
63359504,30407782088
919996,23898642799
50213015,88360419763
23424791,27566683406
46778682,87882866442
85786019,27089326369
39026425,76457309421
40887912,94479851912
48770040,68250023356
34299465,68997982697
87383101,70814255635
12493665,75257071319
70991659,50957400194
12224523,26953606340
26212909,84110451641
16002265,84338003604
41489626,84191320088
83133734,80427389754
649200,63017249124
34253250,51404840332
96382470,11220738618
52665846,90615133732
9073074,68414943577
80604851,62642344910
32699012,77613438067
3311536,47669674837
91711437,61914711637
11548509,10555174166
31055500,50829805891
5669593,48249966844
99505861,25375630857
27990379,88451372280
41261287,10528433089
92816681,35300178081
40738216,51021107220
96573940,96543399640
13949540,33201658528
16377079,5877347702
69218336,80082763705
50567696,90281631112
87688351,54370608329
79490776,54482820685
96519951,29531358602
19421405,15832911100
53354644,73325211703
67638655,2552079283
40231270,47227828391
98383665,93599011687
90058127,32646510206
52447319,55705413024
92334862,46629702338
77973997,82929614497
68924902,67912396360
80974937,57239760956
68253328,65808165510
44670447,28973547492
27458844,47284144110
26549739,93139770616
32185281,77655783716
3898311,32446715778
3279011,81336994473
70315805,89491979522
63111455,44739998381
44375605,82954232065
21979985,86921551341
50066299,45061201046
91579742,73890506841
32654212,37139927506
37447384,76293942833
58872916,94157230328
46727827,1792772985
544221,15028096811
93597319,24405399351
9163426,24204020237
95806244,25005365123
57560426,18522530925
71821119,78718517010
63844765,25950248145
47400012,87178580426
55637837,32158664208
36056354,85486023473
55020956,7479132781
50776750,82015173004
2102704,57438422461
31850855,59587335160
48752684,91625664909
97380700,69304659297
75053421,87434251398
41488613,85797793332
26827379,91797260407
35453427,32163224960
65689036,36995339859
24362576,9824399483
86498418,22341156779
13637894,57336804061
76155304,30890147051
469707,57982469860
32158874,55374531047
48031540,64526130247
96433594,84427764627
79491171,48338143812
10899436,18538998539
44679956,183168150
95364246,45631300381
23020373,43431912237
46329468,32749713841
16926471,17486140033
42446163,99996731147
97468609,64927240725
3480086,52522656910
36245850,56094531505
84265031,99779825483
46797889,13343587685
68239027,20725133858
38758369,97310965590
22781514,15093013105
89298986,3151280891
35312150,63400571655
22015953,5252047956
73134716,49133951753
132180,74371730453
4374754,6897546097
21386246,14613354715
13187793,49043196012
34580227,94996053907
49000418,6668569122
21727479,94677075689
68175637,95644410761
38150176,22022142478
68894933,79731279947
88745429,49253003863
55826551,31379603893
46617057,60980167331
19597542,33423628109
31921525,47219038072
74465682,59925411362
43300976,2466404410
63269913,22792380385
75208989,81056464931
88412522,76043368321
4983134,92163409677
51373602,34625505453
58205552,27058077370
62150947,27941103721
53134423,43806353495
36145908,32938150695
57208188,42600649947
43786617,98091633933
59593898,14577114607
27506910,98771017975
97744231,2143821447
84287233,86284919399
14726638,57901386003
75681330,93000384633
2931732,5465168563
20172202,35203772849
67227569,60638018477
90929194,28170408957
97722576,17980078554
35195120,50917312158
88757803,34209601651
17961945,18578770964
47332830,57536628767
3224594,28855769551
42180459,70610082412
78430285,92070986569
37811474,56418690014
85338557,28766628065
54283299,3916740979
69622563,32147433999
62176866,18881104840
83788614,44228873560
41851393,13247627117
98832748,96757346117
56446451,88748594855
8477569,54899296662
19511020,12172699745
95458971,1820350121
64900755,67445741787
74962490,1820350121
71747059,44449193533
19023388,17062759256
55155740,53686475677
22204540,10879923850
40018812,2117115314
31336445,77722991414
53879141,88352171553
95315678,30624139182
94879426,25297917285
80687171,63229222598
13827689,80880157676
85631678,96773931272
25219724,91010273797
94761680,80988885554
52526827,53706790198
38969232,64422863961
85626224,14303497732
41013862,55653185672
68160301,35584570632
24918332,98197673166
5109901,6848854130
41595125,31343901546
76521394,71183411624
7524017,68610495283
95756214,404711789
128509,48953723750
65272835,16463891817
20737421,46658538022
90102226,23652084202
68024039,87143412697
51726978,44542540800
15642439,98562806838
27501837,8345011519
45819659,47686941203
26323092,247297553
63927438,87206277847
11099173,81467576359
90256143,49053448982
95391123,20712350123
71378685,25730424438
42204269,74546668825
29595317,65562989478
79411086,92019802449
19422901,75538769997
92962468,2066150615
23427714,8004485439
69130791,95452967632
20565914,64034888194
61372898,27681189190
63367720,70248014162
7148369,78477571646
58212511,99570010899
27897161,2976998937
10333018,80949287543
24358783,53574420727
78784664,93609097292
25231183,71850572724
95856183,67879903395
90775695,41495344055
64091117,53947930785
18891557,35119042066
102536,28738677071
53172763,19620007698
99356949,67808676700
86808483,49062857411
49374265,51487443720
73715771,20607763399
62760173,59111571687
50295022,29359243745
39808706,14392298883
49927318,20182915083
39519511,3769596441
59499004,24173091223
30289482,90058766794
3388897,12738957614
80439699,12125222202
47777099,58830394944
39364726,82818193801
16825278,25701735012
39559668,45795742927
94170687,68312941959
2758343,66584495497
11061084,89378474895
21541997,94020330528
91865663,59753913238
54430909,34050988960
36652964,20489031359
50423181,89505859281
27351555,54437072313
86411108,34428795267
67340265,27901561357
70651916,75238700399
10320178,25785139239
84507309,8772429277
51265790,41346337176
28766275,17244027700
75227612,10803446175
92614366,7442051158
5487953,23429313358
14243474,75017980420
83923324,44534714242
5468518,34907384646
15881682,29354664217
96180771,10567737307
31658679,13600394975
74963306,94835624172
66644231,10959655449
79436140,42458017907
14888228,93060287799
40311870,13222426474
11524108,40237133924
31030446,47885784280
14557343,14552539360
17488902,36944185950
49103945,79866199901
28853209,13022971735
28495327,982069684
30323906,44271792108
75279792,12682577622
43885943,43269835350
89759710,1715791091
73800787,58659070595
79326470,35886225481
36461176,84250835700
2536946,52602894326
29334084,92598743580
70922642,46133258942
2815301,18020436242
9735915,36855358181
34452363,84339076914
92059483,57061667274
65802786,20907484428
53262339,16362346682
18059821,37598283968
55648196,25048259632
88684154,47031421340
26703985,89868386552
23587060,94334406798
52418426,70846817299
52939528,12682577622
56527211,93453970641
71923154,19112689677
49125438,66704832939
8261536,13617422973
63016723,23706889666
22448580,2406886466
85057644,71499988467
51675385,94290664955
15899816,23428466767
81631020,75280614694
90263752,92664483102
70717291,80432081972
67022513,94270582849
88443136,78522756137
41735311,42085163094
16347027,23239854228
91820301,97918113058
13528075,93276072530
54061055,11111917348
34757382,57392121719
37810132,10390155834
3155170,63236096108
17011179,31011421942
31662527,39518671887
16693609,55645969940
49277093,88638806618
75807290,41267320668
77197093,79033367975
48701497,2624583010
8537363,66845033092
28720068,49391951783
3988768,98655703627
76172667,94115120110
86912691,34007338123
14089773,34449380595
17922694,52162500600
36967005,23073906987
35655426,47684955911
63510027,81530251625
34532052,3991639225
71029065,89675704721
43812487,57829412468
20633644,39831876669
60263226,99267172491
70793331,70187122493
13323115,44167076915
82982178,26655389490
40622942,46692116544
63204526,7681869630
80655121,40879531451
75728658,13594068645
27137407,29116414866
64306961,94228887690
81450172,27078315918
61003911,42699754348
91792915,83603451360
95713456,26284692561
2842773,94376022713
23466412,79407686745
10419714,36321030149
80666918,41382470364
22922946,66912140691
34173059,586435472
70691689,21638112428
85516566,42525999702
88554055,28160493332
69194047,39228472937
61897639,91602164453
47718256,1137383801
50511564,80745452918
96652416,94933781469
41139317,35126390076
612973,70008348605
84649644,14718700500
10222567,55351445504
26627852,10866502646
74579597,13199050051
56373653,83924301220
71807630,10111395543
35454477,92151084022
79070646,80584072820
24709785,70064153093
81698847,75280614694
61197366,41752409308
50349460,42800863389
55023161,89729102934
47413161,19133002603
54710774,9505724978
57641087,87857646408
48411169,33589722821
61169265,59931318494
92234736,53767119575
3602456,43028786730
45445856,40775408213
7046463,73478499291
48839410,6415526140
24300168,97786652914
11284541,40496849216
61506437,40328819542
7082604,56493742466
26797937,48899089250
3170598,99600437513
48190796,24014701740
61736404,20210304186
16663268,75531007531
6451912,18048475688
92342582,84189965040
45841257,64213646952
45043503,81494647536
13323929,70244285921
39517687,47604016723
28554915,79662626204
86323701,74688913311
74135426,15642592438
16708150,61785048279
77520461,38899638259
89982567,70579725132
24164761,21108330828
34123169,51210217361
3406995,98317548351
15528563,53573579027
74931566,18806201495
36954698,69022698727
83693546,39351592701
88426105,70029295727
18519660,78428539851
2958489,75710908985
36650976,24339078295
78857399,84738361837
416479,69979537578
34060959,32551055847
69879829,64973292093
90909933,93339736004
38187353,50963482048
21727502,13275398106
25533696,15585094428
77624650,9971129418
87967691,58427936152
56378776,91384160387
70120136,35568245797
25174178,37731807397
52395284,67669586051
48780717,87979545611
8979401,31611525725
41024166,93940084530
14468860,16839733835
97537496,71258325301
37515985,46115487578
18840685,58721072887
28592130,34712805599
93056103,19163187094
30785950,10297498567
50225743,3839748270
33187235,79409197483
46923726,96413493040
17744961,20942360283
54899257,93541472113
83329376,73267236290
64031080,91246632290
47902881,32822172879
61269888,28253868571
65447299,47911856802
42517713,2892695348
9868817,29199424953
55189704,6680526650
46380171,26785339313
58611645,73982495768
42140175,62837134625
9214533,72077652649
99105644,50953170809
73142772,60150176630
32197762,47604016723
54407852,81852980466
84891976,87893181332
89812257,33695620593
19173439,33591910937
27253174,43321932934
59457419,85585737990
10116271,3187242507
48349356,68238032057
94929084,37433470530
1272398,20237077901
18192530,68011941121
41444456,43623205855
964711,71387312792
78291546,89412227518
66110040,82930782883
28522289,80311747083
59514492,73302237538
74252198,91078883370
29193891,43665697070
23219139,94906852378
62887723,58802477971
80260528,38459215672
75684468,95512452347
8654616,79569727240
42766465,84569553552
50295764,55222690364
50271983,50455324299
74755697,93347830024
16727099,8137858706
89338931,78066729673
81228493,27699353706
81787250,92140671390
56202746,37431147639
25230130,59714244621
70396226,86790925862
78736097,86766065657
56728462,9491704304
17205875,4309127034
73158068,68375171099
93313225,70013250372
8766735,53856842677
68489874,92213007300
88345050,21452602845
87850553,53623968698
39603850,2456108814
95904031,49028958970
66530668,44488549010
17442501,38320331335
17469475,96638650256
18335413,82048773988
44221670,92707406028
56123397,19282337491
32606171,71581294373
89908381,64698030375
40236143,44842969200
19033105,1590461491
19559742,54478248327
15336847,77318782017
54717822,59914189644
20217131,6814813627
48642249,18351697742
36443054,14974346345
46109064,57983624965
21455738,17382448021
36740376,85632608802
33355657,1875051284
46985799,913212776
45558410,45063280873
5634166,66802323715
38617275,49590212558
70330276,59430789063
81658896,58991721187
39959711,95400157592
41395035,69140843423
13178783,64124624639
59411414,70298996730
32508493,61113109555
19566978,3246818479
99631305,74795955821
13441530,74770861658
33092455,70548678048
5334204,4316679709
36116531,39903831775
73952264,44394290594
94230515,84338003604
11712038,4679088619
66147040,68638314246
65075137,77227579272
17764202,32969757174
62933300,27678092960
45689596,94327841267
18579594,66289647398
17734861,53071452701
14813425,71855190796
78926696,95083227520
18438489,21793423947
63772347,84051215629
45900707,13414223620
93124819,46535677926
35874163,80228625402
59202526,62435956958
96389924,69939399629
7206750,93677409769
13931957,80027273382
51563112,60527987286
83471290,35896055761
21709080,98638194372
51988266,59169474843
83605340,17888148607
17383051,55448640800
99498133,16678514434
83036372,49876399591
10039646,78953716427
6553503,47261572648
51673135,86622936187
73760728,84474171507
46248569,60352964719
66394702,8000695835
87526197,95778046651
10525573,10668311066
77768999,22332411741
17684245,91562151145
23747574,40408020468
94483284,97403103551
82781490,29716790909
12606634,70658626845
42113953,65737829817
36705753,87620903508
47051173,89041037235
51255149,31131825224
85644382,80284750369
84537033,8839275532
90419834,35598913808
43153497,56797543719
23069467,96598014707
22123686,17500109137
88230610,42022579004
55380044,90378563529
96196411,90232935421
27009377,78230473309
3878118,43831298225
97242567,94385975110
12516379,7457765346
3810902,11009145987
4678389,99204861195
70645075,82175209178
97973091,2537136686
44881960,66704832939
45184998,38391902301
97375523,36337672344
4798816,68940396473
20250525,47242813407
48090761,37731130737
30359488,37313711484
85286353,3134274492
8534635,88950622785
12949766,49986604057
70337085,1305524271
38250206,84829472797
11685639,67205606450
75549755,28343674698
86491534,89165843000
69065672,8066896387
57963865,8574008865
15855478,97362139268
48781211,18165643178
92652089,38009582957
47954169,91925638424
64794757,51625346238
15382321,43376446863
51368248,95373456691
14989412,32874070339
58451533,13594068645
45656017,17211704886
93934372,16083094413
64240413,88832316826
61672243,61998918134
67352000,7307711480
10590984,31808900709
28184115,43145111962
45005211,8900727600
34027988,67562462252
4151162,51467074479
50284883,20076265918
11860515,49487012031
54694658,19163187094
47061819,15635281350
7995906,46430041369
28885748,3265313114
11143074,53212634001
66134315,35090277659
51482135,64454231489
16654259,99540407576
41273715,69999850643
10784330,66104909536
63728687,45702125112
66369617,93650273577
55786637,20684663290
84012290,41266692839
72369530,8462170010
48569214,82380790075
33710766,3274861792
55543088,36912933601
35684816,27411033779
13443382,12123304503
15506011,8070608672
75849740,47084293139
72111583,59490501452
88784454,38386192037
98500872,70288423644
60187635,17495368921
6247460,99699679884
58852576,59495475193
13194344,29355245318
60713509,30389070952
14229738,5170742767
61793553,15930482286
84448075,20943676551
95026984,65902326933
13655641,57795985904
89637782,73392486935
48490522,35403569506
10629522,58560320668
16220722,39859511353
72459062,12200450046
34714795,71784004897
46628522,41247247078
28248304,67039461644
38691172,33205840614
91324279,96420319628
83961612,70205648270
