Nro_Obra,Nombre_obra,Plan,Legajo,CUIT
65710733,Zhang PLC,man,5949919,3203425642490
81478980,Lester-Lam,ability,61612864,8554382890405
1681284,"Davis, Davidson and Clark",firm,60527449,6295980713550
34934689,Bender and Sons,within,68961353,9990417866324
52490909,Carter Group,late,7322953,2152989292228
76897388,Perez-Huffman,another,27626941,4278970688762
94602623,"Palmer, Hill and Conrad",one,12916681,7979206691633
85214326,Estrada Group,candidate,39368589,6442468423982
96166706,"Campbell, Phillips and Davis",agreement,16176237,9648301906268
12275035,Fox-Johnson,accept,27293029,2645784143978
10387713,"Rodriguez, Mclaughlin and Ramos",money,6951835,211337738652
77811925,Crawford Inc,watch,49814019,1829389046588
71674871,Barton-Anderson,natural,50996245,9956695840819
82317375,Morrison PLC,student,79623588,8246239915567
8672060,Gonzalez-Adams,skill,22180886,9152128026103
21552048,Robinson-Lambert,deep,40273080,6434924935201
93973696,Larson-Harris,state,8629672,8317780383079
79974240,Moss and Sons,management,52650302,9289404205484
68360526,"Rivas, Alvarez and Simmons",center,78949805,9354673058552
97586800,Zavala Ltd,sit,41161442,7348227888379
16370756,Nash-Harper,radio,75777391,2551098614672
17364813,Francis PLC,to,48956230,5963525467455
85007856,Sherman PLC,parent,34168987,5647141120479
15359419,Macdonald Inc,responsibility,81893068,8498582282804
51485735,Hunt-May,add,75865168,1753012907466
84899821,"Richard, Cohen and Allen",once,70947375,2279726982757
16415122,Ortiz Group,culture,4575602,9220173738851
90932282,"Smith, Cruz and Petersen",away,65536084,9021328649182
57443895,"Peck, Carroll and Cooper",perform,57067727,6864644800416
985260,Garcia-Gonzalez,finish,24392566,5210584617644
70534371,Owens and Sons,board,32903469,6798126828732
65926679,"Stewart, Smith and Phillips",late,75185481,2842783613470
62307883,"Stevens, Elliott and Rivas",every,53420903,8727601580494
89754689,"Smith, Chandler and Jackson",world,23608023,6595984437952
34232391,"Jones, Barry and English",job,7227645,3984903005042
79846895,Gallegos LLC,language,14947879,1074980152103
18770389,Bradley-Carr,finish,4955711,301629615772
52188849,Rhodes-Kerr,break,65842371,1848052706100
84784363,Beasley Inc,language,64544487,6436802430528
17796618,Jones-Wright,all,54727059,6055212559145
44963977,"Webb, Perez and Turner",entire,40518216,5450073779042
23932446,Ferguson-Davidson,film,88715849,3325988271948
34756240,Dunlap-Petersen,girl,86632084,2142884359466
24982759,Monroe Group,box,10457559,8734739540249
33466347,Zimmerman-Charles,follow,17731692,7637535288048
98112047,Silva-Simon,give,91824558,7586957379148
80222883,"Matthews, Hoover and Collins",do,51675385,9289389143988
33213588,Rodriguez Group,four,15228823,212862030112
24429975,"Ferguson, Cox and Marshall",place,53299124,3644845616889
31237471,Smith Group,front,62357696,7546066813910
49956304,Weber LLC,field,80219495,464984257769
78415880,Harding PLC,job,71085819,1266849006922
22753879,Rose LLC,somebody,81227704,6272871168637
87634454,"Zamora, Soto and Myers",become,75315788,7851558681420
52473403,Moore-Rice,ago,31112396,3324752724562
22270499,"Rodriguez, Johnson and Brock",few,27501447,1622272428848
45041116,"Jones, Brooks and Gibbs",service,35946313,8366579195156
45507675,Pearson Ltd,light,51172919,6332753322582
1602784,Cole PLC,to,93045488,5682283332200
25566322,"Sparks, Hamilton and Cook",gas,12497153,1865845807682
51120306,Flores-Davis,late,76610645,2935511603517
22348487,Swanson PLC,increase,44312133,1315352124680
4306871,Graham-Oliver,response,78769176,1218717381836
62075310,"Harvey, Williams and Jones",medical,1920489,3864443779202
21851764,Ross-Nielsen,determine,87153199,4370874366506
56318060,Rowe-Hunt,describe,57022356,3612767827603
48738005,Davis LLC,to,49288482,9706995805796
78823705,Hines Inc,admit,29334053,3662986582912
83473533,Bradshaw LLC,recognize,81545574,2756618474732
21389863,"Ford, Martinez and Smith",class,49234433,1211212954371
9985164,"Watson, Rojas and Mitchell",speech,11053361,1072343671081
82735777,"Johnson, Oneal and Trevino",at,40923581,8704891187268
33345603,"Hughes, Jones and Freeman",another,50419611,9016118097027
13998087,Jackson-Jones,today,48341661,3713065593323
60235765,"Hall, Hoover and Stewart",business,12019691,3919564593137
57987960,Green PLC,peace,4715029,4967801596321
52733605,Mitchell PLC,subject,57285792,7796705753993
33779937,Lamb-Wolf,whatever,74485422,8322606672789
92256160,Barnett-Terry,recognize,13088658,6375037158869
74308101,Hernandez-Smith,them,32577522,6254692714759
5751585,"Davis, Gomez and Walton",factor,48737263,998021106980
87976679,Lowery-Cruz,music,46290301,5897167279956
70420615,Hall Inc,enter,63709998,5312075546616
5179577,Flores PLC,same,91900827,2407437363383
69754813,Hernandez-Stewart,finish,17430064,8181522951509
10095058,Barker Group,effort,11667381,1642844559053
70758880,Crawford-Vang,word,25470175,6894341602739
47515408,Taylor-Boyd,about,66872656,8508717920632
91103107,Garcia-Brooks,argue,54612537,4975400602447
19566007,"Kelly, Kennedy and Lopez",team,15127693,6075094992610
51219710,Scott and Sons,beyond,23134267,8084282348902
56589295,"Mitchell, Porter and Jones",book,8108352,3270419356422
10770539,Stewart Group,care,61335689,9345050979333
13855612,Hodges LLC,arm,72761193,5588710912629
12789942,Thomas-Whitaker,certainly,41765386,1331787128336
89870486,"Lynch, James and Walker",program,590817,5501890772960
67061758,"Pham, Owen and Brock",but,81384553,8019450267177
91968665,Hughes-Adams,soldier,15298718,1289358509797
84018423,Padilla Group,sure,4329598,5904729371854
30371297,"Kennedy, Brown and Arnold",miss,92684817,4059558577503
45980188,"Morton, Mccall and George",push,88872614,5696894195751
62110928,Miller and Sons,return,89669078,115971453393
43279115,"Meyer, Hood and Glenn",receive,46838758,7484908421530
31324871,"Gregory, Marsh and Swanson",term,90587525,6881720755188
21428475,Pugh-Bruce,everyone,62986339,7686447943919
97455454,Jones-Perry,top,13194344,5258257462454
18450716,"Hawkins, Morgan and Stone",exist,5378341,8453129521823
45264966,Spencer-Bruce,ability,53423104,8150946328552
61206100,"Huang, Carey and Clark",last,55082482,7985271842045
42956458,Harper Inc,foot,60003331,7092428053946
48419473,"Schmidt, Butler and Mcdonald",soldier,11497576,7384060487740
7293332,"Mcmahon, Moore and Moore",yes,42117301,6134142233341
89857112,Branch Ltd,development,86613697,4140199568405
64891215,"Miller, Glover and Moore",often,17812334,8152566223058
30634142,Porter-Rodriguez,board,90373907,3918726855857
5132862,Oconnor Group,business,10827975,8706761379495
20438716,Mercado PLC,doctor,76266925,9653153997354
71025824,"Roberts, Mendez and Peck",leave,224974,4151437267744
25374189,Leblanc-Fritz,summer,39391408,4205419612272
52042781,White and Sons,thought,63269448,5146146636626
67427348,Ferguson PLC,rise,62087399,8497233995276
11906939,Ross and Sons,than,26033534,1889877106585
61174450,Russo PLC,call,74855516,9036684778303
88979955,Wood-Horne,sell,99521,865135151963
68231983,Cole Ltd,true,69937117,7963350585740
53956604,Martin LLC,system,64745647,2838746042049
15259213,Lopez-Lambert,light,4216991,1679756571440
43901473,"Cooper, Davis and Vaughan",suffer,41444456,3247317488560
80288007,"Chan, Benjamin and Hodges",account,50668236,637314998226
80982261,Ruiz-Berry,simply,13177460,6242463285257
21063796,Hill-Reyes,bill,56279038,1532570458271
65672769,"Mitchell, Green and Jackson",public,15963466,1213601963888
19885955,"Mendez, Thornton and Joseph",memory,4665857,7653320584230
67906000,"James, Chase and Johnson",deal,47997415,8496365238411
39158284,Freeman-Hill,quality,43771055,2501478148601
9842641,"Walsh, Green and Hughes",worker,10927188,4051719609901
25865411,Barber-Smith,near,775280,7244520838702
19270821,Ruiz and Sons,television,83659834,7169985023510
42699594,Marshall Ltd,challenge,91234469,928376550857
29345749,Todd-Kaufman,to,88588477,9531552605723
24584907,Wells and Sons,population,92183382,8725616633312
99251548,Martin PLC,she,38132541,946653233689
78556920,Pace-Chan,five,36713376,3769238097617
56998727,Edwards Inc,institution,14174522,6065919610251
46234768,Sims Inc,drug,75209274,4577355104969
38292825,"Wilson, Griffith and Hernandez",time,61876801,4579551115417
5415376,"Moore, Shaffer and Conway",morning,70232479,3119344588954
33951783,Myers Ltd,cell,88983613,7587692863033
93148450,Green-Hicks,suggest,20624568,4817547312258
80692629,Peck LLC,for,13986696,3913968137772
12317274,Jones-Velazquez,force,36262424,399097524194
14718970,Anderson Group,read,87219629,6175260816337
73970023,Daugherty-Turner,law,79862092,9134410838165
11649951,Ford-Benjamin,cell,13129962,3234899625506
37822379,Patrick and Sons,land,60690836,6777329191819
43153119,"Jackson, Taylor and Baker",film,39081150,761447376452
34227284,Roberts-Johnson,true,54781584,1227120304235
99571605,Smith Inc,station,48474432,5342300557578
17655691,Thompson-Boyer,beautiful,92234736,762674778642
53779157,"Green, Morales and Smith",late,38921467,1793734621435
86114665,Stevenson Group,hour,40160967,2264357335825
7169602,"Phelps, Martin and Walker",local,33439633,896821036439
59960515,"Marsh, Watkins and Greer",our,86640642,1874629849407
71090275,Wallace-Patton,president,69111191,793700680639
73098438,Sullivan LLC,air,71156062,9104354966144
81577710,"Ramirez, Gonzalez and Ruiz",how,60144003,9235993825630
58464415,"Hudson, Strickland and Spencer",white,81340937,4040856159517
62076443,Ortega-Yang,my,1890804,1872208798114
62254476,Jones Group,usually,14797790,2877029951480
25957346,Norton-Townsend,western,80095849,474503393917
12229433,"Clay, Barrera and Kerr",guess,23673332,6221992059990
50581593,Velasquez Inc,perhaps,75912879,6129596930908
52363906,"Flores, Woods and Cook",consider,37569655,5792665318266
78174963,Pearson-Macias,suggest,20159223,9536510170389
41175410,Patton LLC,face,28028646,2616015736012
98774778,Mason LLC,building,98684530,5948269836019
35636214,Santos-Rios,me,74526358,8306616305444
26865922,Miller-Patterson,coach,36547569,9585744336191
63582060,Maldonado-Wilson,role,55594897,926929725638
20969536,Melton and Sons,include,78663475,7300444844434
4922689,Banks Group,soldier,85579612,9893252263869
80617873,Chambers and Sons,certain,29966844,9847280120634
24036093,French Inc,sign,98231583,5087801558214
29200935,Stanley-Clark,participant,55366107,6746191487098
62052414,Rogers-Watson,prove,19088008,6866325917349
31407863,Marshall-Walker,together,85013743,8011569725488
3201835,"Rivera, Best and Herring",on,61029850,3805142004728
17313464,"Mclean, White and Ramirez",seat,55528665,6136211930636
85904179,Burke-Byrd,thus,47868453,5821267420452
31985818,Vaughn Group,home,34370189,6026259167530
32975428,Kline-Chambers,chair,13101565,4388234104060
47460152,Hernandez-Mann,not,84072318,8067548979135
9658415,Reid-Hunt,night,72342354,1259854452300
20296436,Stewart-Mckinney,away,14803155,9531428612370
97663779,Tate LLC,build,28361944,3231842328775
83429896,Cole Ltd,minute,66989081,8199223347199
98743201,Powers LLC,fund,19219674,3124873471848
96339221,"Knight, Bauer and Ramos",people,93971464,1715814655996
59675465,"Brown, King and Smith",professor,32606171,232108008350
37841934,Mcintyre-Green,likely,5799809,5456092912758
22832836,"Massey, Beasley and Gomez",form,30671127,2195555004404
87829865,Williams Group,police,98028217,584711332262
71704525,Rodriguez Group,form,7943624,6600025469301
52805373,"Hudson, Hampton and Mejia",executive,66875054,7169985023510
80216845,Robinson PLC,early,31029948,4970541612146
58529013,"Robertson, Young and Wong",quality,92760523,5492278613542
83556088,Ramos-Gonzales,information,4647598,5350154916579
42288537,Love-Harmon,hope,52786594,6141647107489
2209867,"Hood, Roach and Moore",heart,71516019,5595955504759
36277974,Pruitt Ltd,leg,10563438,5550571982563
90775190,Barber-Jarvis,miss,61366705,6119094981910
28453000,Olson Inc,accept,28789507,109129311250
71496493,Stokes-Matthews,I,74611212,1185208354519
4054605,"Mcdonald, Schmitt and Smith",kitchen,83272221,3625061468218
96200271,Cox-Bryan,laugh,52050908,5177015391827
31958472,"Barron, Peterson and Stuart",do,84209275,9580375664139
25044783,"Porter, White and Glass",base,31319341,5463946230320
1047417,"Ward, Macdonald and Carroll",visit,83653273,8766244446119
89204033,"Sharp, Decker and Singh",Mrs,95968375,7118460243758
72197290,Green-Love,type,98629467,6413278735543
35857128,"Williams, Joseph and Anderson",fall,89667042,9252489219091
4653713,Wilson Ltd,everybody,79002203,2902176557967
30659358,Morris Group,recent,70925397,4571877191994
22837955,Gray Group,throw,2028546,614884927461
56816926,Smith Group,same,78806990,6120320501294
62493316,"Johnson, Reyes and Soto",research,61205762,130045131909
83191226,Mcmahon-Shepherd,heavy,85725890,2392272134170
17453975,Ramirez-Thomas,us,45337486,2179871489084
67431781,Wong-Matthews,world,88302278,999556544380
60060389,Reese PLC,some,33852901,279134828114
97657106,Gibbs-Myers,red,39519511,3274383761718
62436283,"Rice, Blanchard and Garcia",daughter,83688708,1793734621435
3937543,Wright Group,from,64828177,6083729204505
39935457,Blanchard-Harris,evidence,86083556,1020697080303
31616135,"Campbell, Harrell and Anderson",manager,88207295,2628595462908
36160587,"Price, Miller and Moore",class,9376044,8926259241361
96520270,Molina Inc,true,73474040,2624784103374
92751268,Garcia Inc,event,59794066,6460704899709
40334344,"Beasley, Poole and Martin",get,23126799,9573409321440
63022338,Dunn LLC,positive,31309973,3620071403215
85219809,Cook-Wheeler,system,95920867,1326025573946
48248739,Bates Ltd,activity,28020975,502264017494
67058734,Strickland and Sons,do,90597783,6390193279664
75816809,"Hernandez, Newman and Burnett",against,82259859,3488135110691
17009445,Brooks-Reyes,final,77678296,762886221897
35201980,Jimenez-Williams,address,28307545,4396833791878
45841748,Washington Inc,turn,67692332,7930014321902
29128439,"Shelton, Macias and Romero",music,2265748,4232208347149
22204058,"Williams, Montgomery and Carter",expert,81830839,4949956686857
83788520,"Adams, Long and Smith",right,16100481,6286174248027
64246899,Woodward-Orr,add,51473115,3901556373362
97447005,"Lewis, Lopez and Jones",accept,53763653,6844302539498
827774,Crosby-Harris,inside,30811760,8198230279285
55437011,Escobar PLC,receive,47598816,7653954045552
89289844,Patel-Bowman,approach,30635676,9937023571566
18440894,"Fisher, Morgan and Harrison",whom,50572044,9127545357261
42260812,Murray Group,lose,59499776,506130584263
67463235,Clark Ltd,enjoy,94520799,3276164724496
87398204,"Wagner, Taylor and Hurst",religious,12621009,6406570378763
29414092,"Bryant, Moon and Foster",agree,56266718,6169346525295
88450726,White LLC,clear,55872194,941283537072
68020550,Schmidt LLC,small,5857434,4238418725075
64538207,Harrison-Davenport,price,87375733,2005498187469
64756495,Hardy-Small,song,72379044,2580076600359
60398736,Contreras-Merritt,suddenly,14469079,3440309053810
2711969,"Vega, Montes and Adams",any,82991866,5620446670482
75383903,Hansen-Cruz,protect,29863925,7933782006823
84083458,Hodge-Wagner,size,46016614,8355026316515
38050451,Richards and Sons,often,83355638,839872970271
7176827,"Lee, Hubbard and Vega",positive,67373214,9571742668439
97377477,Edwards-Davis,support,30320419,4849123191074
56705133,"Robbins, Norman and Taylor",fast,40745038,8655851213127
2652191,"Garcia, Wade and Miller",offer,29680454,5110122862098
41353403,Daniels-Bates,why,42985719,5051171897688
42239579,Petty Inc,another,21383249,3177684072600
71513410,"Gill, Williams and Pratt",natural,58872806,8539572069526
41876801,"Rocha, Davis and Lynn",detail,18146681,4869451539149
24430711,Chavez-Moody,particularly,93255095,9994461394102
17409668,Thomas-Bryant,spring,13191728,3288795537374
36099342,Holloway-Baker,floor,20648760,3346921661226
77791868,"Perez, Reynolds and Mayo",base,25175554,7616192752412
69273144,Terrell-Donaldson,population,15086614,5550432025174
57193447,"Montgomery, Stewart and Bolton",case,86410195,3140625901182
79375993,Wilson LLC,choice,11291163,4759933478695
81856393,Eaton and Sons,measure,20955328,1631763341992
54124861,Gordon Inc,security,68676625,791413463471
97012909,"Wong, Turner and Webster",college,32137355,9637638533459
32210171,"Barnes, Schmidt and Martin",company,63374947,9009528368337
6932248,Hodge and Sons,seem,27374120,4453414107986
34964023,Rivas PLC,party,9855456,4872064043742
16633202,Ruiz-Clements,modern,13022621,8430966965838
57054586,"Parker, Smith and Barrett",foreign,79818984,432323381251
57123184,Ho-Weaver,detail,23565411,4671355429685
14995272,"Spence, Stephenson and Collier",itself,9268130,4609998552638
62081423,Bell PLC,bad,93771350,1420552143712
68375892,"Bush, Sanchez and Ward",author,8729336,6054035096259
87552582,"Gilbert, Martin and Murray",name,57569163,7538253005739
45063862,Adams Ltd,imagine,89127264,1584784975493
70439785,Lewis-Branch,own,8356270,3899971295088
63046043,Powers-Phillips,film,19793627,9616615820501
61807115,"Murray, Santiago and Miranda",operation,16371685,1281940230103
73898157,"Miller, Kirk and Wood",around,84142095,7783110512371
75082637,Calhoun LLC,trip,56204886,749925206081
68625482,"Lowe, Gibson and Wells",degree,74143397,9767898650267
29092941,Beard LLC,outside,76460880,8704112335490
10388013,"Myers, Barber and Aguirre",build,64613579,1096529573440
39291437,Shelton PLC,yourself,49543869,5207789362967
43506188,"Mendez, Cain and Salazar",say,52754592,7531240976452
34433707,"Cruz, Hull and Sims",any,35988236,3465410028363
50412999,Wade-Webster,role,26343310,9904191500234
13582653,Rocha-Ramos,lot,30435904,9445146015424
42488671,Johnson and Sons,before,63371856,7890095236431
97265029,Madden-Mendez,size,30162061,1832228918959
46779453,"Ball, Thompson and Hurley",maybe,49806652,1963205532227
919783,Gonzalez-Clarke,teacher,47398954,4182573137939
8210566,"Johnson, Bell and Gonzales",few,43885943,308425701905
69591740,"Bartlett, Johnson and Shaw",team,274655,491039590455
20318079,"Hill, Ross and Klein",north,60963251,1965567144652
9969781,"Landry, Gallegos and Weber",amount,60103313,7923793828565
28653849,Garcia Ltd,culture,41572499,7732714235797
28224281,"Nelson, Wiggins and Wilson",southern,91841741,4447605052417
70667262,Norton-Macias,thing,20771010,1585599515106
71648931,Garner Group,three,42933467,4350319746935
51752080,Martinez-King,low,46382276,4302682841936
45470372,Bridges-Garcia,near,53475695,9270689483227
84832175,Johnson-Barrett,plant,86632906,8041489841525
9087892,Knight-Moyer,act,14333385,2878525259800
81698746,Lewis and Sons,college,57336930,7292021422502
21396000,Blackwell-Hughes,family,33790927,2171798093682
90530164,Jensen-Taylor,bank,45124377,6817414446142
74860968,"Harris, Brown and Morgan",manager,76477381,7213907948021
407733,"Jackson, Weber and Hunt",red,41336908,5245814352712
78246109,"Roth, Olson and Morrow",baby,12574163,1793314480457
93501582,Thompson-Freeman,best,79383380,1490418882892
32617856,Evans LLC,world,73272691,8645085097549
72071865,Thomas PLC,case,27524579,8271727229424
91477202,Calhoun-Bryant,may,59088151,1395054182942
15609174,Lawson-Martinez,answer,80121035,9175783263207
43703946,Bush-Smith,should,1014244,2237713488691
78184490,Alexander-Tucker,should,2541556,5409405074021
32697886,"Mercer, Berry and Parker",hotel,49363876,1240088466554
1035888,Turner PLC,official,5452599,7439586619331
21568295,Evans Inc,land,60444263,7964803043875
41906592,Mueller LLC,past,99045071,8619365155500
69481687,"Flores, Potter and Smith",page,79765480,1995616852776
57156058,"Ayala, Anderson and Austin",speak,6529934,3365809696310
47846354,Ramirez-Morrison,serve,37979827,357909336869
14839599,"Ward, Carroll and Jenkins",green,68356665,7398671934274
86587285,Morgan-Gardner,main,21302358,7944235025196
53921886,Reed-Webb,officer,14685991,7026926371148
75134326,"Allen, Deleon and Chapman",for,86489768,6517970850587
75680749,"Dillon, Brown and Long",film,82817783,6227693307629
41035328,Fowler-Scott,billion,53286364,6683948259097
84779596,Jackson Inc,building,86590532,1651684579857
78395755,Murillo-Gray,guess,42404676,8868314148762
34624128,Serrano-White,anyone,34105726,5515438146211
39931212,"Walsh, Mcfarland and Sims",bad,30152333,7892985624738
56291185,Nguyen-Potter,look,80850769,1290947985676
80910633,"Dean, Collins and Smith",news,20555949,5080095545497
85433607,Smith-Sherman,ask,38303247,1673099618761
42665921,Sanchez Ltd,see,73292252,6617013214423
25437441,Fitzpatrick Ltd,then,58370574,3300461754712
70258691,Mcdonald-Hopkins,station,71144545,9574367128282
41081403,Lang LLC,action,8503600,6200249564890
57991438,"Mack, Wright and Rojas",mouth,68021320,9354105431448
28512791,"Jenkins, Lam and Cole",even,29189464,5006075032769
62789051,"Fry, Downs and Nguyen",pretty,62380220,9245787771110
14805808,"Wilson, Olson and Grant",turn,13383685,6054432326794
74741530,Hall-Hill,set,4687889,7575391126373
49897780,Collins-Vazquez,glass,84733911,1912784023984
78170963,"Edwards, Mcclain and Ross",street,99271569,9616615820501
38860798,"Solis, Walker and Copeland",board,61748071,6883883651699
96627003,Berry LLC,bank,57781307,8474895970297
79467112,Rodriguez LLC,behind,28766275,1132861321511
73704376,Potter Inc,trip,42427678,9146200399273
45957077,"Moore, Thomas and Rose",small,61878061,9473594316860
86331373,"Love, Snyder and Beck",everyone,52516516,8054223791800
50049196,Daniels and Sons,central,62122107,8259840466580
12135854,Stevens-Rodriguez,learn,32950492,3156964549802
83217007,Hunter-Carlson,although,40021841,6149015550382
97100285,Gallegos Ltd,born,58518337,9776685169729
31332719,Adams Inc,night,88244002,6826824052653
19381447,Cox-Smith,book,32430048,7411276262846
45484720,"Johnson, Mosley and Foster",above,63662574,5513971775149
13606359,Conway and Sons,though,55576293,8982719194172
30125732,"Patel, Craig and Wilson",establish,24561714,5478401123202
36707059,Wood Inc,forward,39760781,4230290595291
89119183,Lloyd-Grant,official,45148553,7802629002118
37257748,"Grant, Trujillo and Lee",production,19792364,9791687529197
57854483,Aguilar-Gray,view,42182790,7017807711095
75336216,"Barrett, Knox and Hunt",base,88451344,2310414170013
55308698,Estrada Inc,drug,77544483,5184749620010
77226323,Compton Ltd,picture,29698817,9991740902413
74720193,Knight LLC,why,50349460,1710003707301
10495899,Cole Ltd,statement,9879883,8366579195156
6485228,Thomas-Miller,quality,71515538,4716185780989
19691601,"Anderson, Anderson and Hall",family,31390485,8688527688215
60001962,Anderson-Osborn,difficult,80815351,2179871489084
92868163,Watts-Peters,attention,24775749,5330909889406
32369449,Garrison-Webster,close,11819134,7829396474432
91137071,Ryan-Huff,recognize,71995206,5910184563481
27294723,Thornton Group,throughout,32670140,3901741873304
6239999,Becker Ltd,recently,78448745,1468413598626
75886471,"Alvarado, Shelton and Hudson",anyone,53045216,3931905174915
96289863,Rivera LLC,perhaps,54138860,6218982781856
6128894,"Brown, Nelson and Brown",return,99435741,314166834862
87126401,Gregory Group,power,27109906,5706586954475
1435822,"Bishop, Rios and Singh",bring,31643165,9650431559814
87237037,Ellis Inc,difference,87481181,6182635192487
78125749,Glover and Sons,east,28226340,8164745100487
87472596,Thompson Group,officer,28454989,3805132539904
78230737,Bowen LLC,win,10032773,5515438146211
11597580,"Wiley, Smith and Frazier",health,34232879,6754106397611
56967631,Hill LLC,little,78183373,3244724572650
37936389,"Norton, Sanchez and Weaver",modern,65035818,3962473950952
87762630,"Arnold, Guzman and Maldonado",reveal,8861360,7526527306669
47413186,Newman-Austin,laugh,38336468,399097524194
59379174,Blankenship-Miller,write,60101106,9988339111049
88472991,Parker-Keith,win,71807630,4810314379283
80718311,Frey PLC,certain,45214556,6924553196166
69469483,Gilbert-Anderson,simple,74523536,1799241386198
7631254,Pruitt Ltd,decision,78803491,8888473022441
36449950,Flores-Koch,kitchen,395953,8803059247064
66780832,Smith LLC,debate,2943506,6014580316806
59397808,Ortiz-Mercado,prevent,71702540,4344301146299
66939281,Cole-Becker,option,84664271,3833848671349
8561342,"Perry, Hayes and Martinez",soldier,88786609,6868988480734
22586212,Reilly-Hunter,real,50763538,1011250421547
84229917,Franklin Group,get,70422224,8865107171408
73666058,"Davies, Reese and Walters",different,31880764,1634744024850
41192190,"Lucero, Cunningham and Thomas",message,62598490,8067003507648
79839787,"Williams, Anderson and Stuart",responsibility,53652005,957901301968
30051729,Blankenship and Sons,few,47620432,6425107946824
63688346,"Holloway, Tapia and Wells",certain,78932130,201926102214
11170634,Scott Ltd,require,80599551,4064396049942
41904869,"Cruz, Snyder and Cross",remain,44898859,6171064794121
51726723,Cole and Sons,ground,38436057,6157825944868
54027825,Parsons-Bell,perform,33619117,8436551468969
43725195,"Nelson, Guerrero and Carrillo",candidate,28318133,8767668548633
64578983,Glover-Hall,start,46289997,2047947849207
98060641,Glenn-Martinez,market,11149615,2418194819233
1702446,Dillon and Sons,under,42305801,5115624286088
96802265,"Bailey, Rios and Riley",try,50841449,5953027025114
57148941,Johnson-Garrett,society,4996187,7233017787202
21973118,Fletcher Group,likely,41085901,1986222052619
35698625,"Green, Clay and Thomas",subject,81036804,3188384947847
26285105,"Ortiz, Shea and Rose",subject,61121501,9243584474366
7510289,Farrell-Sullivan,explain,23968948,3222904139097
5890234,Taylor-Jenkins,evening,71212832,21329634950
9572497,Freeman LLC,yard,2186170,5550176249318
63198841,Johnson-Wagner,trade,75648931,1947798567679
83982374,"Dalton, Rivera and Payne",interest,39269147,4736834385673
33658397,English Group,leader,72362193,4830857162426
28780769,"James, Hamilton and Harrison",bad,64217134,3792450419797
66936407,"Ruiz, Anthony and Cobb",up,11808674,1669173069665
32759436,Hale-Hall,think,46901343,6630127659952
76551917,King-Reyes,article,46244870,5061991565857
34621720,Payne Ltd,community,76801298,3405545863547
41167280,Bell PLC,nice,97947876,8263088517866
86716498,Flores Inc,bag,43633438,4207783333070
837081,Davis-Long,brother,11292418,2745765239971
51915184,Gonzalez-Barton,reveal,3747682,9869802088668
8097167,"Anderson, Walker and Dixon",science,51484320,5207316127046
68161897,Morgan-White,approach,75183158,3789449454917
39810798,Carney PLC,beyond,57602678,7574051620254
38578363,Martinez Group,cause,30879724,7284095138034
76672408,Benitez-Graham,catch,4780518,357909336869
32584997,Turner-Leon,fill,46845378,4218388160589
25276689,"Baker, Miller and Hendrix",into,3586821,1705052414009
79914934,Solomon-Steele,phone,556263,1569955745429
35458091,Diaz PLC,decide,15162149,503932822384
59348540,Hampton Group,pretty,2583821,5389452141938
32786683,Allen Group,realize,4009637,8586683170399
76428343,Davis-Mills,none,75987348,2474812716357
41296973,Thomas Ltd,send,41099948,734238375950
97253700,"White, Mclaughlin and Mejia",forget,24678574,2906499199833
52642851,Schmidt-Dickson,little,28200270,1219838240209
97148183,Ferrell-Long,I,70498088,1211791594060
31029250,Williams-Todd,own,41065476,1409971085236
70903723,"Garcia, Ramirez and Kennedy",rest,68490150,6475699314124
68253499,"Delacruz, Esparza and Wood",agreement,14795117,90635997672
49381513,"Walker, Park and Ross",strong,87778229,255072110258
83510555,"Walker, Anderson and Chavez",rich,65302059,5277799108941
87641832,Barron-Mcguire,wall,54447080,6406570378763
79031685,Carrillo LLC,someone,36968313,4042441047367
31887607,Obrien-Patel,between,14454740,1855144478358
71317759,"Rosario, Reese and Villarreal",sure,31429354,8540466206372
95545947,Middleton PLC,travel,64031080,5330191545005
45205085,"Marquez, Burton and Jackson",produce,24754780,2310495866959
70251947,Hardin and Sons,green,60284782,471729886901
62685251,Brown-Brewer,computer,12149945,2985063228034
82012836,"Norris, Campbell and Henry",herself,41867960,6057432889656
3708609,Brown-King,guess,38344553,9530119587068
23931655,Tate and Sons,garden,86358013,9453021108240
74737622,Blanchard LLC,pressure,80090007,1948809784552
28825184,Evans Group,industry,17531450,3681159352507
34278680,Salas Ltd,growth,90475641,396358272496
24715867,Rose-Brown,push,52850607,584711332262
61811562,Berry LLC,young,64830112,4285016668386
16041858,Chavez and Sons,worker,77689376,7737861634279
9323172,"Williams, Harris and Anderson",today,27520688,8663258079827
2929949,Adams Group,join,87972294,1037211681523
89876615,Mathews-Foster,stuff,95033766,8563944259424
14687450,Jackson-Crawford,opportunity,22709951,6884323812113
7752180,"Lutz, Wheeler and Perkins",fire,54794328,584561952389
6482732,Turner LLC,letter,81024209,9584155070044
67697094,"Ramirez, Jones and Le",economic,28604464,6286538054373
94757771,Wilson-Reyes,quality,66045205,5861116439408
39355461,Williamson-Lee,cause,65630951,4963341982728
56649372,Carter and Sons,city,88948168,5140786019396
74814199,James-Robbins,page,43783185,339332215245
98515350,Serrano-Garza,forget,66628399,9381384491703
36913598,Richardson Group,doctor,71041504,2485324693217
99068159,Johnson Inc,out,55558413,1220810571985
78074045,Sloan-Hanson,upon,5000733,6887567654018
