nro_obra,nro_documento
96619651,573031131
66668772,150717014
51845471,65738486
41330709,805765953
5289308,969760008
41895488,337694089
12204500,805245575
55451076,793727581
24635685,34534722
53175594,695742128
56144170,482256046
4699601,702899862
9636711,719433567
15083618,772763932
50318370,572962892
41323816,396406276
87202608,546599320
88603981,691584777
53465332,360501610
17821325,497524324
57036999,534345852
27363163,231494155
59514005,700242742
85546076,344620007
25298662,561901733
97482047,186714546
4056926,282654974
42623539,706352035
20396488,218169953
75731910,718947563
77397811,445014910
78028112,505232970
78675826,683502273
55433245,473950526
9152175,829168545
80416409,66562685
41091707,498767520
7402828,639656840
63732644,190085015
88353764,567653565
58593154,205749146
73756758,175096426
4483142,407136124
4045774,810373712
24897004,174584063
50318875,230923818
29221877,385206384
17042820,471899786
75298442,608011850
11580864,36628334
57241488,792053277
61659694,725368056
36089996,121330661
21502943,167937318
32048577,961276814
58448669,594279680
45052636,560355431
87746324,307396519
41434947,105728879
10713874,118814620
41536615,327226342
86244434,668513645
62276000,48472919
85486754,949599187
54495793,661560719
35590586,745203554
11078269,185421456
48788997,59565260
15020041,837992841
38633577,641242820
19466245,638366981
40051943,186714546
52224204,181833156
46624058,693406245
88424559,213566404
7725348,201395953
72434478,221214127
52694005,195740391
39875405,731783279
55106321,528902398
90439209,741663727
45816361,295874652
24046178,224367977
11132597,865934077
50308316,268873299
48419473,346452589
76385432,540155909
66339340,530485932
18857258,251097089
27519355,707013938
26773380,534345852
25065718,706402992
6179519,532431113
50657468,885828789
24298302,534034516
70525360,165654571
43301090,777773275
78352690,837992841
21650043,479805563
8562942,880964152
65445585,654506554
48440603,548454022
71444304,956347864
50863954,127062033
72510313,974363329
95378231,33722952
38061515,913229959
65569269,874275545
21604525,92698818
68995451,58751715
31246999,101879214
64241182,841388629
99346882,619863250
89403978,184882145
39514143,817057426
20279441,120895108
83188459,499701686
62426622,712368996
83444724,565912126
54823036,309834535
71078892,883329871
59369117,692711068
96950851,434902297
49412981,976697677
30921170,351346502
99758380,267372137
68124967,24384735
43275415,564298023
9057593,745623083
31050389,299698854
47412392,333129319
90055137,696113984
92080393,196439396
85707745,527635502
23474620,166856317
11894126,387334890
14309577,770246726
18795513,785015592
53853437,887976341
37966463,633622097
24282603,589794131
27361850,306580731
8237546,377603358
47412392,890327386
8142719,420299488
87046659,946544207
30687459,180304412
45208148,828158931
38050451,361732142
68390991,298908921
26813410,251447018
80044051,238004889
25653149,108967470
75161651,549746323
68263880,164499351
39419813,744273023
42166778,185084418
27415499,535154175
52243772,35327076
69075757,382250204
52008701,501591987
40230933,218550090
7201567,613512526
51951787,940692003
97078409,538803628
38262726,173304266
87783778,511728257
22502496,934424271
1374766,223827643
29970030,832431296
72189467,797497116
42894242,418556913
47870696,865816772
29414092,179388830
26555417,661550339
84401428,670090096
17807464,22640972
77399815,101355732
75638126,863757844
55502560,136419225
82885375,541224610
48309921,108542364
11545499,871863955
93745221,452551164
80999945,585473161
52705212,766741809
34050173,400865547
97184488,355991027
6619469,600508755
8401467,211098049
31853707,774691778
26162933,231686801
81530518,270052114
69908041,736877928
6339422,543076512
64985539,629047123
26200299,206214636
63140846,866556802
43703946,422548321
9898015,10468415
78028740,418107598
55586943,859031465
93260350,41113842
31056964,803512423
2627645,657471410
55301864,419481881
8118585,338657166
24277916,463851200
15129437,836360852
86324132,328912877
42959394,566876427
93517707,876601006
98654568,196602102
10493304,468457364
47559663,167996846
30051729,843563690
87026167,93014952
31267410,935071207
67806129,999986242
57168549,847861827
52599766,28280892
51747094,438772903
89243918,803524332
39573949,431059119
59757122,299118062
72157747,360678168
95407376,246464396
7213207,805168473
52666447,247364540
26603335,846869283
23499736,635420695
4182466,823567478
99101442,92614206
23991016,966755650
22423671,94061197
87853604,279998961
11472628,186272233
72376926,914283758
4976674,233988083
97998154,883476320
47500053,75236682
20945092,349316246
72288939,104101360
52351126,256281295
89031015,397303962
52547089,704195683
83182111,616003706
93819282,99874659
55029633,16366433
24938626,948513390
41354284,21496808
46782678,87402482
7497747,785281056
10528305,818313377
92286534,321768593
28632125,559606525
27966610,607183376
71996571,271154608
90085770,512148139
13223030,637628498
83989330,486877846
46440496,907078427
99594850,16094542
93468308,40051696
70167373,128528915
34039601,921260204
89624301,820276072
58475461,130423857
49413784,371764169
91256818,803270149
38719672,761429757
99340866,590880209
73412813,773949919
22976520,988360591
81446750,84265369
27791568,321704560
60473536,535940804
95445509,336412800
70987295,457813730
64208787,119502758
90851704,541018922
4522440,545072003
97904207,295615771
95463364,44320272
49330457,543619063
39074183,585189770
53848973,976543063
59397089,218364603
27090192,659781371
6379698,868424913
17944169,260578165
88586860,459225447
98180218,258126313
65663279,226096499
14247917,536909336
62794012,754517105
77806499,779319500
6461438,698801742
8773114,60225446
72817002,799626814
36430332,93785217
62725429,341727934
41707804,428291293
96549286,600702077
34396924,302545419
85998895,130956244
92868163,256732694
96450635,387882140
32102420,656101379
97860441,996400678
75510046,366143364
93456934,936836024
7580136,153568912
55744394,872097981
20847990,109464247
53118735,473616118
9635125,354410641
79821070,283794350
77468295,816937624
8992536,327407897
18653400,98441450
90893118,242025202
12680331,251266288
69205372,721113365
4015289,913849229
37713942,217407067
15129501,703048482
78947865,136268337
73816337,463272930
9198653,507983788
49048436,590530626
26745727,594923600
88539768,148318401
56502092,694175337
78365013,17968688
51751870,363361835
1700503,748560062
26749279,987097141
85517712,868329286
53153292,111543523
58441139,948404694
42944157,580952115
16077238,945262300
23361680,785499408
17334203,249369529
34582588,689125238
21756254,215016455
54329053,184853380
47575235,983888989
10679333,654223050
517776,440744752
22533437,420544372
89036940,977187839
14442200,96908943
82875258,771903225
44557716,392771339
83908305,94509188
68465204,752779204
28799772,466008393
27596583,415869630
56146017,685611295
17167690,902161623
60216094,998992921
55887568,831683398
42263899,302475697
15338165,42389282
99083515,262285015
16480072,126841670
43675702,723312178
4640901,463272930
54849285,235649804
48954986,573259507
56328750,141799670
97699491,598942937
1671447,564986386
25322536,389066036
85865587,822059697
21201168,97413842
75197121,164296153
18042789,124695875
95459755,755050372
99963840,59708559
19449218,775574493
20475752,321026415
86936662,328758057
1602784,894496926
52530169,729087198
60400846,318409958
44721310,91659607
88822515,54943578
82539732,960166862
63877467,907261586
59514266,924981449
39827087,423684164
32280480,951847500
74814199,855882003
64212759,649227416
54514796,667613351
34192966,995707859
99083515,579061214
7534384,823728176
86571374,360911715
79987544,359674702
81768235,86746145
6831354,984217679
68399853,931088734
3162188,744043952
33236601,871395571
6177690,76281127
4182466,220288064
84836658,849788795
45230180,325955724
43200788,378606343
25142616,633811470
55994678,760831018
57331073,557785260
81233109,905385304
80339792,503579462
98669628,281990298
39355461,29813017
1974337,271675707
89531681,461914661
16306371,434915835
69556259,916156301
42265658,801848234
10712059,35033570
88995536,516778650
46202132,581289482
7411286,924561733
77313814,438853502
15938880,364697405
86331373,628716079
12344046,673384149
85779446,761394881
58247699,71111222
82940055,613903987
98381375,119527733
77396963,628238325
25255565,299543812
43348133,213719908
86106484,28091004
38438976,916645974
33771491,990565162
18042789,184226696
5638993,903101685
33861407,982671888
17633226,737541822
59520176,417747802
56835199,269348208
87110713,701335862
32968041,997494736
6743835,796352893
90628001,873096691
87403314,778433298
77204229,259529597
14442200,944097503
73514265,15642584
35039222,62530663
73159298,256991232
5630748,544470745
76659811,936599564
45965194,675019884
53464096,260462255
33153223,364245289
89570643,184198931
89779936,626084097
10352370,453709053
81170979,761852837
99540441,867108175
381795,798348312
50036218,921061744
51190431,399839340
46728805,718595458
49546308,164225428
73540650,931372208
92428859,959391596
33309388,823830313
74804571,97586301
90053615,93076639
86765462,396015066
83333832,952888897
34844267,485214353
5608591,587322157
12368876,237939605
5623759,936283307
86508283,60828481
77110422,25683716
70707665,270596600
31616135,412651742
707076,284299485
21660068,700552515
39183470,187175265
4307275,10386358
95045149,64874476
5328877,293023924
71975117,806712615
86325999,353223762
52140929,669009376
75110925,349324780
87256662,225094448
23960461,734746192
12655122,578938403
94791297,872835475
96539694,345256170
33848806,292543851
30639877,54012729
21828669,678396724
73004027,862571710
73383201,977020254
88822515,259049312
4009953,214273322
5342297,319075979
84880513,882444000
72933879,308778040
73763155,873248039
90032671,811249235
34851147,456510958
36195398,444090606
54875040,965241140
94757409,746565293
83580900,237322554
17688826,562632055
55456059,779919137
96571756,600183218
57903369,385432144
45827842,712528227
4623024,467421223
53972738,537386656
45155021,350963498
98719660,78652386
78619205,305580683
39180985,69359089
52819011,793673720
26790317,184827818
37105260,138345258
43526694,686572449
52260129,53489108
68202271,667887086
93656492,845114319
54018836,579258139
56413704,743307132
97670076,67369970
45214512,209166568
81350724,403540696
24863440,719784269
48080024,737181111
98494584,394450894
46125726,805765953
75672818,742980977
51472746,906053575
66206402,750488151
96061607,315081080
68528252,783511754
44133798,820129253
66630506,220062619
14658392,644726765
49509896,854716248
6539805,287576443
62530240,463039490
69370771,91659607
85164516,251221366
49739961,66489878
97196605,754132676
64354023,323167919
44711892,586077848
43834553,396417404
67724308,364920242
7189514,101670507
55078054,137368653
78174963,535836667
50057613,293958531
51730898,45152412
1175396,841080927
4822436,753771299
72071281,909140377
21399472,697177395
87547080,186714546
72503930,545474025
59004727,194304432
3967615,792131787
34399598,933957948
92888870,339943014
27667644,163614137
93973434,526007829
43343585,924708251
48788997,795579959
69908041,844066481
54542644,150849647
87991312,655119408
66296268,34916370
39087247,856933765
80123097,371712767
48353303,119584374
73383201,384244231
96892896,960524243
34630463,139086564
910021,978218268
86118714,617776611
58166917,595337549
61688976,399913432
51735479,669784646
16595855,964613590
15083618,442103374
91602365,785584374
38480471,592151843
67083196,822998640
69072515,889788457
97309808,20665276
67210054,694343697
7658353,934310659
89977751,316146404
7562717,167728148
11710077,746135859
81962125,130811187
48856803,814986256
62445456,701149213
86715224,797954461
21337115,716004904
34140642,42817935
3003832,249193304
65494884,136036295
9138608,400961015
23926442,295995341
74221556,31253294
84871865,322308883
19071609,50463884
62755069,192451781
78379288,168143477
45271134,94905717
28230595,450905003
26123593,861735098
8705666,671702783
41298501,568103354
17891357,547780581
13384732,422261126
71674871,70102560
67317980,802985528
21237936,579501797
99083515,885148117
5971825,711412325
49155182,679260427
80881770,492429983
23345811,282654974
23294812,274646978
17870062,51692329
74345074,59983376
94589992,734096270
5092370,809661584
78292063,708541561
8030146,774298241
69756289,524037983
36495686,937404610
48725649,491951779
61779662,859031465
58682554,572093896
26204534,834416612
38923568,245963151
41334796,164296153
45630424,533485015
70721796,924987543
94179368,286983465
31159086,963052859
2488635,654191681
26925147,233844613
8341435,608648657
3303518,935888743
2601563,168612774
86024771,531407220
69385829,499431671
26602561,214895747
12728699,226698202
63516192,504776416
11991480,906277440
92109666,367858280
52107880,40439698
62468577,64827019
48109891,707555453
52876870,723803206
39074183,532391537
6298292,80209255
36297959,363795262
19106457,437101149
80327363,979877542
33548599,650555143
38680708,381708988
69342646,482500205
93200843,15529850
86024771,822157658
36524422,209474504
75394680,210018397
30149360,587172430
75034440,550474014
94589992,50159410
27790828,375308444
86647640,86563875
20865016,95438133
39648202,936599564
34269884,187587166
40457149,149312319
26863187,799203426
61332573,705800190
69089987,319951469
39426893,998578741
72279514,682739159
25102900,564986386
45759891,414669308
59978607,847956314
79923056,466041265
32510389,980269700
12624507,206731299
25870624,897066899
29056111,143948230
42239579,657222263
11459581,217965417
20965366,771903225
48570114,636458166
7786134,272203502
58639341,276149148
82363607,797322469
42085747,461819404
61286356,607628815
73231880,968275594
59749934,538993282
59327976,537896012
51735479,532431113
31418529,284033336
37978667,922011722
14593531,997408791
62755069,94061197
71056065,112910250
61218325,619748485
20264456,587014510
60886504,464099196
14780776,859974560
5436875,838739746
65032333,416422420
81470823,551743728
79078409,227653716
75207089,629019244
84253334,163140841
73509760,974331730
67364124,857142550
73079696,461474291
79007834,515231999
72893648,597103127
77167850,617776611
60206459,149373023
5951615,803183840
44211641,785130405
11646772,711884312
18722877,649931093
51846295,748920074
64442531,201924344
90495610,967241401
6143143,444195531
15573598,80801468
74705167,18554585
94397943,502992568
34558130,181833156
6192019,517082779
88194992,124276047
34075139,811446612
82779517,510343921
58029831,356173850
81777457,792225095
79991941,810264311
50986864,196602102
60262989,64928761
37121400,49300607
74994877,949108316
42894242,910217093
96890125,866296819
87736382,105396668
70191436,645795453
17878160,51299849
6818165,840218076
88044278,983362842
14927631,303654817
95914162,908196328
13620841,978329588
35511965,698560391
99089134,266407589
78865418,985319036
65645760,806557635
1771369,427366516
93694019,195543528
15179856,500246111
51667128,937823087
52424954,947770816
96867334,916345793
35981794,573695686
13633006,778194069
57478154,864376867
69072515,81463944
48998407,937400506
27426216,324420084
8692506,342546222
40241244,482654116
88809836,479739975
29002210,434496114
56813394,111736268
50581593,191607990
31989857,192532431
23006260,842357817
25157805,453649478
21089624,33770132
40569433,296746620
53064045,602813322
37134512,752965844
7600662,996769538
82108390,101943463
61339553,821970098
49759314,109061318
52181997,393078418
61510799,79545585
84625155,433035118
55030996,653231563
3498832,10563036
25000108,59123635
57139674,814519648
1042587,596869812
45758649,26494409
26189246,482598280
21915815,286973582
5833438,78063742
23649673,65096770
94906290,54993869
87275130,721318146
27077796,241713402
81300771,772804912
97540572,558841121
11365364,91802020
34276134,556669248
88024794,521506257
56370320,979235569
96049306,514340384
57725885,947174031
48609283,886296984
85393818,385432144
45177553,700304250
51039810,512664546
22058398,259973863
44311514,974205932
25265747,816659775
61941628,615102590
10249289,547524241
4193449,378606343
60282032,149854116
74066290,859974560
30920254,202433612
98775265,687908376
22426663,886919366
34276134,819018683
97177989,387706748
74826220,433542572
57331580,316108701
10277982,479805563
75033872,30036742
4313457,677137832
71957006,592050919
32116725,370980195
40504115,284205641
15642186,807271898
53807512,289517105
28042724,813476957
79843388,633255930
20660367,585633394
87866498,656011672
14851496,66905927
80776989,937952771
74994877,777350560
7037435,448539878
74800917,65684841
37884574,510959386
30318646,898969740
61174450,729596403
89759387,635646297
19229104,811054898
80881770,155763308
1727197,858520927
21314323,324015992
33548599,702197366
55324130,170624339
80319854,766643812
24035299,508168542
12037025,948404694
32336528,428338214
90135393,864860000
33161051,451731427
69284753,960779077
7407048,266484735
28626077,596247784
21268703,665538870
56318060,98285867
54545833,378363945
87783778,718947563
36235354,460986721
33965950,112927909
68590597,367462621
60783286,607343857
44909534,267156620
30420364,196765221
18684326,121710272
83435381,735391101
60262989,821438180
64225700,871491261
11423830,600750271
11618767,855977236
9916712,501954657
48770077,391343860
98719660,229848975
15191353,505739119
82270531,557785260
49459607,144611706
22535234,929264136
42241833,711394329
57531020,638669372
93210507,849752547
1488002,208109380
14547653,424389016
53236632,354517098
23183560,509512314
3186406,249257248
3641137,813505194
9274203,51633251
14184952,73562511
70176028,30617318
22036987,633916538
82601621,352138093
17944169,782632981
99949480,943532781
40353778,203647984
10782601,400228667
76419254,250961944
95386889,247170857
1120870,799357581
83109737,781385829
64991325,52963908
8624785,611776516
42939708,326458942
10376356,841917098
54830636,713896177
12556306,235762571
75690937,405056062
20423664,290618082
89329389,950255179
22478416,752178577
68452262,75393977
91150815,525163443
28614965,76329385
19458872,278317287
44113433,881281337
3765437,741980975
62425570,692322847
14839599,213124644
95920575,872303642
32116725,244388087
8515173,568862107
96988044,221682640
6220062,751946506
63952103,817900534
76485082,493895462
24605400,933025932
86789825,816761056
5756621,182563730
22451514,519936876
2819824,331444378
18272820,943241868
26117066,132190014
97553695,526007829
17358480,626050234
34295092,691875808
75461114,180661684
49236386,637735043
58916210,101411549
67266030,982760542
11282184,654913091
74594510,362883067
47067358,714435322
83521180,466444180
91184102,175096426
53342210,264517077
58785708,912852813
34492364,206474033
2664287,481312382
57114527,610506370
20136645,855977236
19401480,897472742
74601817,93175193
38338520,944740515
4826038,429736375
61759050,905325790
85479245,532413602
84982223,395194176
80125954,723312178
47204718,647382405
66084700,406906580
50279695,848707330
34924115,940998508
25000108,948416255
11830460,68752024
49099559,740511386
26791439,48752532
95312384,460393438
40807095,729029437
22423671,155514007
35134594,614415272
98104728,760053410
70871088,130423857
32046175,58751715
43555635,783076129
94255240,803183840
50581593,410281237
35912794,836230327
71599120,58273384
59827812,272790388
95592775,526509356
2389264,760366166
60477808,963252591
75161651,660535121
96873051,428620064
2071836,720951132
91733221,124464693
30065413,408480297
94123604,573960514
89289844,253409028
68149618,183411751
39433050,135325239
84222499,900430061
71941538,76578507
46027372,393392071
373037,522585183
57739650,448089279
56288808,856457392
39995874,112641143
54017752,579509885
67530004,904840716
29945284,236072759
46082549,504300069
61029584,499337474
65330544,107254485
77302862,206523923
12757645,390781317
49400238,789174713
65290730,408731414
32821470,961831527
4525680,341223500
78285719,78570085
61837149,411591931
50423262,296681423
11724832,222466695
31152059,416308984
18619644,223916898
50978787,842946392
99484563,659781371
81150464,453514912
77753137,267156872
37984824,910997371
47713746,185775971
22712646,511678202
48576886,422640462
27434752,587571126
56894689,235441555
2842540,823663894
69689453,737945605
76410420,822054622
38644383,527447784
86170279,283483991
78553536,220403072
98538145,786295634
26182315,481878938
86562397,675071043
55616348,198868016
35960417,666853219
31438665,920480609
19071609,39227023
13684911,476441306
46866171,438141326
41298501,842079321
78865418,75295027
65106952,917074839
71903243,740054718
7631254,630516616
82738876,308402737
91875123,209451973
61768559,518226211
77074082,292611858
96372940,19022736
59998100,972163450
35050906,441042175
68524079,722838421
34805569,691663353
26344301,419481881
29017187,399096544
18450716,885839152
37559337,815492078
67583927,501862687
25485932,235536409
4892804,244837734
77588599,399100702
93200843,789816952
69772972,78402963
26606804,185913990
44527920,62428607
1598042,143484431
77793155,820531494
35728182,994889112
75915176,376543401
56176806,922625469
50342424,919708535
79585150,388569660
96222695,455163342
77221905,375469473
93786433,828149264
7373379,308995855
77644988,701739137
49133513,763017221
21843466,386564472
36390432,820328501
17157016,306098709
41672988,221682640
27514914,194830870
97492197,429736375
11963993,344202917
18677795,525736249
837081,256821376
62052414,917169076
34219701,100682782
74095568,28280892
33174109,424062834
65305016,391173955
95442242,289653032
10418803,850219442
94751940,785813968
21745112,209166568
26759296,377113159
14817050,696620622
55671687,112927909
73969174,89092574
98103357,881901905
22377012,143196664
11436130,774151833
93758117,591814134
27840142,267559277
33446888,193908341
83711299,98508891
80495206,933244537
92575079,774151833
74217402,435650417
45454472,854316596
16825629,368956268
13697467,156511156
8218939,180710513
35014408,379147917
13684911,271524719
78980000,588062001
76419254,372860963
69747304,620886564
40646449,154366017
99017582,337318019
10117042,747592458
30715511,949421006
79400853,27146691
31005253,25680080
79974500,432103405
42205938,419435588
32740796,61432753
84857533,835364838
54359436,185518207
51644595,390438466
99464970,54153869
46202906,807279197
1791255,347174822
64688617,484576576
86458184,99911956
36195398,912484620
11205741,770510048
25428441,259104322
3246281,575786950
21426579,960827726
46037628,510740396
87075252,766284910
34624585,816690476
89162482,950918425
76051666,145164033
8716591,998195068
85735968,882565082
78841267,926375791
13456592,908875074
75088903,574060138
46749043,285015611
34753390,876100281
16935829,656830079
33692718,210052621
48681467,636620242
61594286,781511640
77173955,549746323
45212233,939324359
16685949,944493446
70235059,669753594
24479200,797516999
23530567,596664167
93945820,993324174
24708482,594923600
85361949,57709126
59261751,961948974
41569030,483601029
94522446,682701471
29303755,186404672
42080790,610940605
23420523,378692240
20453229,837194494
75462305,81574734
25918259,514417139
83029027,973271172
59080094,939324359
73667966,923312880
86339332,347452842
22377012,236072759
57461100,926271668
44215640,462415361
81444608,106969551
75830177,883498672
58682554,470615397
95085202,247525377
47649280,250513346
53511025,369446225
97438811,529335356
14933113,105558213
43529124,716305945
95183377,400164322
57123007,308402737
43513817,614458402
93157273,608223854
46742557,713289608
8378928,713708400
1477663,868386146
96134340,761429757
8282524,379216563
68084044,237940863
72790079,438498016
42393468,584491979
49263696,380285610
42380408,970576605
20734547,553008112
67232915,957272877
41236945,961276814
95077296,31582815
33330696,64857613
31584354,650345395
91754317,556616791
90220340,942517476
65063021,792361990
87688666,580399988
96218210,812703050
36953610,419435588
90578065,646975143
9863185,718174469
86354941,749780331
77806499,106424523
2220021,249797944
54180325,37140980
51890174,172692229
43049804,717160910
20032575,633213951
77798647,985392850
22738,695742128
1775775,669150326
89857112,508818670
61221386,827636886
66187351,249050110
31252858,706394753
62650296,992504141
22559127,519976303
93542563,601384453
58692811,551782744
30228604,247236518
58898244,799834465
75435396,841917098
13223030,148318401
4448802,834554884
90371378,29073543
52125134,709060884
30878643,575031614
42521771,456119722
7425902,512188425
2923521,139769066
64504974,106147715
82539732,692994970
45156435,155924552
38945080,86950797
88801153,259266305
93842710,991144089
95045149,582367835
70188642,291225643
975898,842379406
17164292,67094503
72073616,438288861
11079543,468205452
7670323,407397630
8835409,113351248
18316514,546124841
10039073,308665789
187610,29594644
56704771,386545881
7185235,227296221
38801882,102976190
7748228,689254457
33972758,596338275
45202152,897054415
29042799,877540746
94916130,530321007
70042843,348151994
62789665,272037021
21667846,10386358
71793943,242286060
15316214,476965926
27245146,325731101
7101343,599857942
80623138,606526530
32039022,673407570
21959007,434259499
82381408,946569998
58273632,58101215
3391325,860478657
13124837,40568153
81441861,997160461
5964162,579022411
55035954,267533459
63063590,492049366
44172570,589617363
92716269,988485204
74269129,788187980
4922689,750186852
41394691,660551203
49714425,71414616
41292913,259870297
85735968,907163760
34075139,548691317
70388773,304674295
6712807,171895971
34512411,478217590
55653907,325774539
90165273,853877749
59306643,411046220
33672122,249247585
63033414,423872288
18150329,956329860
15244294,469089334
45617701,223605552
46427769,252638291
65124029,881174771
18790404,112734424
76436488,823094256
77984542,194114698
4699601,147194836
67624403,397789217
64478365,446042645
5893990,692080970
81698746,48885966
34505464,582575914
94944280,446570115
35477625,454203625
9209228,394583901
88904384,850412239
93440972,858217439
73525140,527546105
58346548,414669308
10878923,28576753
59175670,304447699
35477625,152191003
79839787,862359654
77373515,240757145
3970213,332613697
54386238,627415049
50847831,897949586
68399853,346567451
41349056,88742499
88580574,759672563
60262989,550780217
4099461,870342393
808200,68732379
83510555,207210156
71141910,92204597
53701054,805424060
49777333,177199437
21538371,273265116
3873050,172692229
60139330,643231410
70147608,368062120
19018100,821970098
28436499,164002041
36693470,718762885
33038293,566015991
13734762,975089836
87195187,611939443
22253483,452860090
82389326,158511059
25499955,301666437
99580723,856382566
71141125,621991686
56063853,451947592
62993007,674061683
90694967,123291308
98221573,602821657
27000814,980134300
54229831,884671134
34655481,738351073
37550741,261324464
21201168,536282849
88999324,583536071
21429267,952312058
70368270,880964152
4483142,266407589
70817285,807401319
79164694,751762846
84937514,535776841
85787322,911713461
2640007,72904915
87067534,774336439
86734837,770082639
87974679,359864930
95133966,844636578
5927917,798235365
6617551,69895682
93668162,530454978
98654568,235536409
92317646,921186085
53582573,892881608
18391767,606253471
41939496,735202699
99919489,891649640
20210882,663309493
61140148,752216553
19334893,28441871
87026167,60486945
76135282,235155831
47344103,37512206
35610979,216315495
19449218,161739184
66547743,148819147
72219338,519517032
43182187,363227084
86230352,108155036
70356108,206882984
85795073,59316725
24154716,420267492
74086894,368062120
22639882,602708306
23255015,138925181
38047974,724538766
17447936,433309958
38986964,698126439
42779116,459624765
51120306,692335880
18220513,965241140
1306243,524828013
32622710,904176901
7473778,316023168
7035855,557637649
8416603,708766030
69266378,115682338
34899902,851856857
75270611,975731581
54874669,204044804
45998651,527185898
38038887,742806374
96862762,500583509
21123314,620526206
92614874,894292010
81662493,904656771
54166470,843909753
20452211,437496849
45101166,116115015
72661348,278560158
97214667,123688355
69522406,508420204
25132423,843588319
5779078,459575864
31159086,10791234
52291314,714435411
4976674,779719076
75232867,187587166
3804793,855682183
77955147,136688651
61822214,244986257
52055035,964668664
81557124,394277869
96627003,909146262
30677474,531407220
7690669,283482053
54318970,710031788
65749571,139305545
34002627,105558213
26030276,670798802
70427822,417666038
77135953,528120557
95097869,181837532
82992767,576846852
215155,229049794
63867850,634544283
18561416,686982623
90776731,24368855
71513410,168182116
66009042,851229308
85958445,392585291
32243328,342665589
14740686,561633316
85471078,939596473
1109636,316108701
43138504,723985804
51902096,841221848
38233373,770301156
16756016,924830520
10717327,815417578
27714590,57994987
80934308,957235258
83521180,37872446
22478754,244310663
36103384,574060138
69634053,142887258
89570365,401317457
38180593,774086304
92928292,543001182
47281945,557661692
97540572,172827474
7070714,645610967
20453229,60369499
99819697,500763145
30624638,608127782
26249839,284339802
44960519,911684623
91787336,613534531
39514017,99767817
77188277,588375824
84520757,474463018
92910189,938406755
39769650,843832343
82091375,666164975
91964675,947676696
53537629,571703411
82707724,481200342
95954439,386768308
8463898,791640300
96470142,589830551
87237037,508507086
89630061,211803749
22610388,921981420
95035563,945702972
66707295,713289608
61404732,715769244
19911279,779319500
76371165,903414805
38223195,686572449
62717141,637027755
66313090,275391940
8258979,948748100
54395577,622121926
15993290,548756933
34967451,213719908
14281446,492802784
96101771,409648133
34247877,812107927
25253557,449666139
97561239,218169953
88226957,963695826
54098181,318651399
65550807,199474866
66214372,24384735
3926794,196268181
90390303,810110895
16118036,803524332
85507969,75167375
38360612,608319870
53585243,663979567
77367450,430618897
58248160,325993470
80938112,499747047
51890174,967002414
86223512,38869028
83693124,237897956
43582193,720875478
86506945,492653523
18793924,885828789
12973333,51147504
59747086,900734324
36536710,374289783
44007392,514497824
30429216,798348312
29428486,438288861
33978209,693165479
4664686,806304858
15580044,226273396
93276050,652992177
60828889,979003607
96864868,27146691
59281464,854316596
46080470,924858554
80495206,597993940
69036651,468771918
30031891,978552110
786773,420072175
7351502,601530289
51010339,70205343
90731486,552508313
1369424,853190173
20423664,517082779
11717235,754425992
81426713,935454238
78801643,367387307
91311060,713572925
59658285,242706791
58415464,312421103
75672818,568103354
83795755,122861525
66447351,193881849
77983253,408731414
15008829,565720343
98980322,543947182
8580991,350987970
34380208,56804290
49784215,490709872
46486774,223273963
90166454,699472898
21628944,743834069
79611313,16399612
40200712,416315121
56076761,805862179
71141125,620738095
47115953,559161502
93542563,984493416
35477625,809596261
50763073,522396822
56981255,350798755
54846854,784464506
22541654,490767317
52563290,334412348
89329389,490374037
54442132,636637723
770331,411920207
91757806,969461135
20351096,430418071
19498546,965321262
75353132,561068323
72157747,588772369
71674871,43811997
67544494,632574479
31817209,535109142
61241264,124364266
42327426,759048975
52830157,811954878
70388773,910397912
60677019,27194593
68448619,275605449
44172570,325872192
97904876,768146865
27880193,759708938
34145604,193734923
48367482,164182856
89676434,299826650
24154546,854279245
72124088,776948693
62078244,84325286
24214641,449666139
82367032,908804701
4718654,827936120
57443895,239488734
39590227,410886997
2687406,871694425
88127216,414669308
53465332,791250359
59603889,572204808
83046447,850616578
25672701,324260527
59592938,717702483
90776731,935224328
65676850,469977213
76658526,346010562
84113023,125462664
31563595,295633456
32729147,722797417
62980765,441309646
22980009,704492820
26479542,70102560
2140615,850822858
13631601,196527930
90495610,352138093
76082817,718050310
33711347,976705059
28632125,988013410
85640763,580399988
34268746,671603645
82791581,758965885
67543109,463794818
53202342,872759206
14404470,497524324
79102978,759294950
88588916,860478657
1926237,232508842
34621720,373567064
97092200,162606089
48274154,58501739
87068346,798480887
6220062,518439550
39465988,896390198
45774546,168108728
11892848,702899862
33541816,32117845
72799416,678920805
62717141,696620622
13393447,285634651
54730627,532136702
22860707,541247111
88484337,326638134
3064075,302167138
48090427,970240085
13412030,163699847
90193079,599538164
96898850,967241401
10512077,409414741
40751103,408480297
33096459,216651282
91162200,282902727
8535560,889710483
83898250,602295261
60841842,861175929
44234491,822059697
129935,520391819
75433783,867110585
92060931,557723341
85773334,353983860
27446634,236291856
27245146,203915063
50393505,121101324
60053078,660408380
58785708,83222357
5964162,899887561
98775265,547524241
37116263,993209441
65333488,711295762
63536182,404075877
8088306,157172272
49081838,430714152
78075253,261185744
23939788,521136867
36840867,774298417
86964237,821815179
31364291,236849340
32336528,433995170
48789130,230251309
